"","year","sector","category","GDP"
"371",2022,"Kehutanan dan Penebangan Kayu","Lahan",1757713.7370437
"372",2022,"Perikanan","Lahan",20453017.8804682
"373",2022,"Pertambangan Minyak Gas dan Panas Bumi","Lahan",24495623.7835208
"374",2022,"Pertambangan Bijih Logam","Lahan",1263194.2249549
"375",2022,"Pertambangan dan Penggalian Lainnya","Lahan",10961532.3625928
"376",2022,"Industri Batubara dan Pengilangan Migas","Indirect Land-based",35126313.1310733
"377",2022,"Industri Makanan dan Minuman","Indirect Land-based",93196579.9527808
"378",2022,"Pengolahan Tembakau","Indirect Land-based",4243150.44774413
"379",2022,"Industri Tekstil dan Pakaian Jadi","Industri",128028344.244862
"380",2022,"Industri Kulit Barang dari Kulit dan Alas Kaki","Industri",12324281.8935171
"381",2022,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya","Indirect Land-based",8906561.98173605
"382",2022,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman","Indirect Land-based",22323163.354947
"383",2022,"Industri Kimia Farmasi dan Obat Tradisional","Industri",51933043.6175227
"384",2022,"Industri Karet Barang dari Karet dan Plastik","Indirect Land-based",27313705.4294965
"385",2022,"Industri Barang Galian bukan Logam","Indirect Land-based",16292750.4155159
"386",2022,"Industri Logam Dasar","Industri",25237477.7021912
"387",2022,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik","Industri",206542586.386068
"388",2022,"Industri Mesin dan Perlengkapan YTDL","Industri",85490694.7760409
"389",2022,"Industri Alat Angkutan","Industri",181506487.00037
"390",2022,"Industri Furnitur","Indirect Land-based",4930521.69264871
"391",2022,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan","Industri",10135538.9028393
"392",2022,"Ketenagalistrikan","Energi",3163039.90304515
"393",2022,"Pengadaan Gas dan Produksi Es","Energi",14208054.113645
"394",2022,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang","Limbah",1655814.87268159
"395",2022,"Konstruksi","Jasa",192397271.022084
"396",2022,"Perdagangan Mobil Sepeda Motor dan Reparasinya","Jasa",45929503.3588089
"397",2022,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor","Jasa",279004966.840424
"398",2022,"Angkutan Rel","Transportasi",1384877.04315955
"399",2022,"Angkutan Darat","Transportasi",102910231.89028
"400",2022,"Angkutan Laut","Transportasi",299436.882837577
"401",2022,"Angkutan Sungai Danau dan Penyeberangan","Transportasi",1763.13920665281
"402",2022,"Angkutan Udara","Transportasi",11980324.0401033
"403",2022,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir","Jasa",4573631.26773845
"404",2022,"Penyediaan Akomodasi","Jasa",8901372.84658245
"405",2022,"Penyediaan Makan Minum","Jasa",45034823.0734262
"406",2022,"Informasi dan Komunikasi","Jasa",56203159.2197331
"407",2022,"Jasa Perantara Keuangan","Jasa",42655404.6844786
"408",2022,"Asuransi dan Dana Pensiun","Jasa",4499690.35345577
"409",2022,"Jasa Keuangan Lainnya","Jasa",6690567.66374072
"410",2022,"Jasa Penunjang Keuangan","Jasa",740444.631526062
"411",2022,"Real Estate","Jasa",20061546.3979023
"412",2022,"Jasa Perusahaan","Jasa",8876570.4868415
"413",2022,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib","Jasa",51424558.7205501
"414",2022,"Jasa Pendidikan","Jasa",54238633.225441
"415",2022,"Jasa Kesehatan dan Kegiatan Sosial","Jasa",14872667.9623336
"416",2022,"Jasa lainnya","Jasa",38584778.118739
"417",2022,"Lainnya","Lainnya",22127.466908316
"418",2023,"Tanaman Pangan","Lahan",92647576.3887712
"419",2023,"Tanaman Hortikultura","Lahan",35483323.4163213
"420",2023,"Perkebunan","Lahan",15119808.3547073
"421",2023,"Peternakan","Lahan",25041031.7123028
"422",2023,"Jasa Pertanian dan Perburuan ","Jasa",2972666.07462009
"423",2023,"Kehutanan dan Penebangan Kayu","Lahan",1845914.75439232
"424",2023,"Perikanan","Lahan",21475671.3135815
"425",2023,"Pertambangan Minyak Gas dan Panas Bumi","Lahan",25720406.4415157
"426",2023,"Pertambangan Bijih Logam","Lahan",1326354.09338286
"427",2023,"Pertambangan dan Penggalian Lainnya","Lahan",11509609.415245
"428",2023,"Industri Batubara dan Pengilangan Migas","Indirect Land-based",36882644.9368885
"429",2023,"Industri Makanan dan Minuman","Indirect Land-based",97856426.6823891
"430",2023,"Pengolahan Tembakau","Indirect Land-based",4455308.10206228
"431",2023,"Industri Tekstil dan Pakaian Jadi","Industri",134429765.035396
"432",2023,"Industri Kulit Barang dari Kulit dan Alas Kaki","Industri",12940496.2428364
"433",2023,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya","Indirect Land-based",9351890.5044967
"434",2023,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman","Indirect Land-based",23439323.6407429
"435",2023,"Industri Kimia Farmasi dan Obat Tradisional","Industri",54529711.2446692
"436",2023,"Industri Karet Barang dari Karet dan Plastik","Indirect Land-based",28679397.370844
"437",2023,"Industri Barang Galian bukan Logam","Indirect Land-based",17107388.7624734
"438",2023,"Industri Logam Dasar","Industri",26499351.9471064
"439",2023,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik","Industri",216869720.660772
"440",2023,"Industri Mesin dan Perlengkapan YTDL","Industri",89765236.2937611
"441",2023,"Industri Alat Angkutan","Industri",190581830.106171
"442",2023,"Industri Furnitur","Indirect Land-based",5177047.90592317
"443",2023,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan","Industri",10642319.3057446
"444",2023,"Ketenagalistrikan","Energi",3321191.91939454
"445",2023,"Pengadaan Gas dan Produksi Es","Energi",14918457.1536759
"446",2023,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang","Limbah",1738605.82615036
"447",2023,"Konstruksi","Jasa",202017137.134931
"448",2023,"Perdagangan Mobil Sepeda Motor dan Reparasinya","Jasa",48226092.3780933
"449",2023,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor","Jasa",292955257.630622
"450",2023,"Angkutan Rel","Transportasi",1454121.01203087
"451",2023,"Angkutan Darat","Transportasi",108055751.080987
"452",2023,"Angkutan Laut","Transportasi",314408.789379068
"453",2023,"Angkutan Sungai Danau dan Penyeberangan","Transportasi",1851.32098922424
"454",2023,"Angkutan Udara","Transportasi",12579341.0299754
"455",2023,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir","Jasa",4802316.02428173
"456",2023,"Penyediaan Akomodasi","Jasa",9346442.08503834
"457",2023,"Penyediaan Makan Minum","Jasa",47286565.1497147
"458",2023,"Informasi dan Komunikasi","Jasa",59013318.4179208
"459",2023,"Jasa Perantara Keuangan","Jasa",44788228.7564648
"460",2023,"Asuransi dan Dana Pensiun","Jasa",4724676.90780591
"461",2023,"Jasa Keuangan Lainnya","Jasa",7025104.8063081
"462",2023,"Jasa Penunjang Keuangan","Jasa",777468.472040106
"463",2023,"Real Estate","Jasa",21064624.7913657
"464",2023,"Jasa Perusahaan","Jasa",9320403.86003453
"465",2023,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib","Jasa",53995791.5936215
"466",2023,"Jasa Pendidikan","Jasa",56950564.9841443
"467",2023,"Jasa Kesehatan dan Kegiatan Sosial","Jasa",15616301.4078688
"468",2023,"Jasa lainnya","Jasa",40514018.160428
"469",2023,"Lainnya","Lainnya",23233.8402537318
"470",2024,"Tanaman Pangan","Lahan",97279989.6569238
"471",2024,"Tanaman Hortikultura","Lahan",37257489.7994933
"472",2024,"Perkebunan","Lahan",15879868.9762063
"473",2024,"Peternakan","Lahan",26293086.7126252
"474",2024,"Jasa Pertanian dan Perburuan ","Jasa",3121410.76142124
"475",2024,"Kehutanan dan Penebangan Kayu","Lahan",1938557.3545019
"476",2024,"Perikanan","Lahan",22549457.6722675
"477",2024,"Pertambangan Minyak Gas dan Panas Bumi","Lahan",27006428.3792965
"478",2024,"Pertambangan Bijih Logam","Lahan",1392671.97095071
"479",2024,"Pertambangan dan Penggalian Lainnya","Lahan",12085090.3639832
"480",2024,"Industri Batubara dan Pengilangan Migas","Indirect Land-based",38726794.9479698
"481",2024,"Industri Makanan dan Minuman","Indirect Land-based",102749267.521732
"482",2024,"Pengolahan Tembakau","Indirect Land-based",4678073.65228983
"483",2024,"Industri Tekstil dan Pakaian Jadi","Industri",141151257.223296
"484",2024,"Industri Kulit Barang dari Kulit dan Alas Kaki","Industri",13587521.3350867
"485",2024,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya","Indirect Land-based",9819485.49576411
"486",2024,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman","Indirect Land-based",24611292.1526399
"487",2024,"Industri Kimia Farmasi dan Obat Tradisional","Industri",57256213.7978444
"488",2024,"Industri Karet Barang dari Karet dan Plastik","Indirect Land-based",30113374.5762674
"489",2024,"Industri Barang Galian bukan Logam","Indirect Land-based",17962759.1093993
"490",2024,"Industri Logam Dasar","Industri",27824319.940249
"491",2024,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik","Industri",227713212.144766
"492",2024,"Industri Mesin dan Perlengkapan YTDL","Industri",94253505.5652777
"493",2024,"Industri Alat Angkutan","Industri",200110942.242894
"494",2024,"Industri Furnitur","Indirect Land-based",5435900.44272595
"495",2024,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan","Industri",11174439.0745824
"496",2024,"Ketenagalistrikan","Energi",3487251.53868112
"497",2024,"Pengadaan Gas dan Produksi Es","Energi",15664380.3791442
"498",2024,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang","Limbah",1825536.3482766
"499",2024,"Konstruksi","Jasa",212117996.8096
"500",2024,"Perdagangan Mobil Sepeda Motor dan Reparasinya","Jasa",50637522.2338186
"501",2024,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor","Jasa",307603067.205272
"502",2024,"Angkutan Rel","Transportasi",1526827.19101743
"503",2024,"Angkutan Darat","Transportasi",113458546.990869
"504",2024,"Angkutan Laut","Transportasi",330129.297487746
"505",2024,"Angkutan Sungai Danau dan Penyeberangan","Transportasi",1943.91434319005
"506",2024,"Angkutan Udara","Transportasi",13208308.9481297
"507",2024,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir","Jasa",5042435.33797153
"508",2024,"Penyediaan Akomodasi","Jasa",9813764.84503142
"509",2024,"Penyediaan Makan Minum","Jasa",49650894.4220819
"510",2024,"Informasi dan Komunikasi","Jasa",61963985.6997408
"511",2024,"Jasa Perantara Keuangan","Jasa",47027699.4159911
"512",2024,"Asuransi dan Dana Pensiun","Jasa",4960912.99354675
"513",2024,"Jasa Keuangan Lainnya","Jasa",7376369.68196923
"514",2024,"Jasa Penunjang Keuangan","Jasa",816343.66547862
"515",2024,"Real Estate","Jasa",22117857.2118623
"516",2024,"Jasa Perusahaan","Jasa",9786429.38678811
"517",2024,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib","Jasa",56695586.6040673
"518",2024,"Jasa Pendidikan","Jasa",59798093.3405261
"519",2024,"Jasa Kesehatan dan Kegiatan Sosial","Jasa",16397116.5304227
"520",2024,"Jasa lainnya","Jasa",42539720.3177801
"521",2024,"Lainnya","Lainnya",24395.5322664184
"522",2025,"Tanaman Pangan","Lahan",102144027.033398
"523",2025,"Tanaman Hortikultura","Lahan",39120364.5230585
"524",2025,"Perkebunan","Lahan",16678339.6286666
"525",2025,"Peternakan","Lahan",27607744.8044175
"526",2025,"Jasa Pertanian dan Perburuan ","Jasa",3277603.82034039
"527",2025,"Kehutanan dan Penebangan Kayu","Lahan",2035866.77243028
"528",2025,"Perikanan","Lahan",23676933.6281752
"529",2025,"Pertambangan Minyak Gas dan Panas Bumi","Lahan",28356751.5755298
"530",2025,"Pertambangan Bijih Logam","Lahan",1462305.75968605
"531",2025,"Pertambangan dan Penggalian Lainnya","Lahan",12689345.4079539
"532",2025,"Industri Batubara dan Pengilangan Migas","Indirect Land-based",40663154.2359474
"533",2025,"Industri Makanan dan Minuman","Indirect Land-based",107886752.35347
"534",2025,"Pengolahan Tembakau","Indirect Land-based",4911977.49454055
"535",2025,"Industri Tekstil dan Pakaian Jadi","Industri",148208824.414186
"536",2025,"Industri Kulit Barang dari Kulit dan Alas Kaki","Industri",14266897.7099592
"537",2025,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya","Indirect Land-based",10310460.2831969
"538",2025,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman","Indirect Land-based",25841859.323107
"539",2025,"Industri Kimia Farmasi dan Obat Tradisional","Industri",60119043.1776987
"540",2025,"Industri Karet Barang dari Karet dan Plastik","Indirect Land-based",31619051.3756151
"541",2025,"Industri Barang Galian bukan Logam","Indirect Land-based",18860898.0645477
"542",2025,"Industri Logam Dasar","Industri",29215536.3726257
"543",2025,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik","Industri",239098878.74803
"544",2025,"Industri Mesin dan Perlengkapan YTDL","Industri",98966189.046022
"545",2025,"Industri Alat Angkutan","Industri",210116512.049505
"546",2025,"Industri Furnitur","Indirect Land-based",5707695.62051888
"547",2025,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan","Industri",11733165.2121991
"548",2025,"Ketenagalistrikan","Energi",3661614.14126369
"549",2025,"Pengadaan Gas dan Produksi Es","Energi",16447599.8026627
"550",2025,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang","Limbah",1916813.41959008
"551",2025,"Konstruksi","Jasa",222723899.749785
"552",2025,"Perdagangan Mobil Sepeda Motor dan Reparasinya","Jasa",53169536.1054445
"553",2025,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor","Jasa",322983271.927758
"554",2025,"Angkutan Rel","Transportasi",1603168.69179126
"555",2025,"Angkutan Darat","Transportasi",119131483.531795
"556",2025,"Angkutan Laut","Transportasi",346635.837865572
"557",2025,"Angkutan Sungai Danau dan Penyeberangan","Transportasi",2041.1400952297
"558",2025,"Angkutan Udara","Transportasi",13868725.348854
"559",2025,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir","Jasa",5294560.96858626
"560",2025,"Penyediaan Akomodasi","Jasa",10304453.8085954
"561",2025,"Penyediaan Makan Minum","Jasa",52133440.2595513
"562",2025,"Informasi dan Komunikasi","Jasa",65062186.4817395
"563",2025,"Jasa Perantara Keuangan","Jasa",49379149.5303915
"564",2025,"Asuransi dan Dana Pensiun","Jasa",5208961.10760052
"565",2025,"Jasa Keuangan Lainnya","Jasa",7745198.76490277
"566",2025,"Jasa Penunjang Keuangan","Jasa",857162.795564452
"567",2025,"Real Estate","Jasa",23223751.3714712
"568",2025,"Jasa Perusahaan","Jasa",10275756.7232285
"569",2025,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib","Jasa",59530371.9080848
"570",2025,"Jasa Pendidikan","Jasa",62787998.125444
"571",2025,"Jasa Kesehatan dan Kegiatan Sosial","Jasa",17216972.4143201
"572",2025,"Jasa lainnya","Jasa",44666707.707927
"573",2025,"Lainnya","Lainnya",25615.3088797393
"574",2026,"Tanaman Pangan","Lahan",107251270.06796
"575",2026,"Tanaman Hortikultura","Lahan",41076383.0061606
"576",2026,"Perkebunan","Lahan",17517181.526234
"577",2026,"Peternakan","Lahan",28988136.1764089
"578",2026,"Jasa Pertanian dan Perburuan ","Jasa",3441618.78406982
"579",2026,"Kehutanan dan Penebangan Kayu","Lahan",2138079.81509639
"580",2026,"Perikanan","Lahan",24860783.6891022
"581",2026,"Pertambangan Minyak Gas dan Panas Bumi","Lahan",29774591.1092983
"582",2026,"Pertambangan Bijih Logam","Lahan",1535421.2568766
"583",2026,"Pertambangan dan Penggalian Lainnya","Lahan",13323813.2566993
"584",2026,"Industri Batubara dan Pengilangan Migas","Indirect Land-based",42696333.4423462
"585",2026,"Industri Makanan dan Minuman","Indirect Land-based",113281113.572322
"586",2026,"Pengolahan Tembakau","Indirect Land-based",5157576.54486712
"587",2026,"Industri Tekstil dan Pakaian Jadi","Industri",155619270.397586
"588",2026,"Industri Kulit Barang dari Kulit dan Alas Kaki","Industri",14980242.9343865
"589",2026,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya","Indirect Land-based",10825983.8612649
"590",2026,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman","Indirect Land-based",27133955.1083763
"591",2026,"Industri Kimia Farmasi dan Obat Tradisional","Industri",63125015.8955072
"592",2026,"Industri Karet Barang dari Karet dan Plastik","Indirect Land-based",33200012.821969
"593",2026,"Industri Barang Galian bukan Logam","Indirect Land-based",19803944.0674195
"594",2026,"Industri Logam Dasar","Industri",30676313.6701569
"595",2026,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik","Industri",251053829.28105
"596",2026,"Industri Mesin dan Perlengkapan YTDL","Industri",103914507.521036
"597",2026,"Industri Alat Angkutan","Industri",220622362.615851
"598",2026,"Industri Furnitur","Indirect Land-based",5993080.57276684
"599",2026,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan","Industri",12319828.0750779
"600",2026,"Ketenagalistrikan","Energi",3844694.87654019
"601",2026,"Pengadaan Gas dan Produksi Es","Energi",17269980.2378125
"602",2026,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang","Limbah",2012654.36985871
"603",2026,"Konstruksi","Jasa",233860098.146944
"604",2026,"Perdagangan Mobil Sepeda Motor dan Reparasinya","Jasa",55828164.4463931
"605",2026,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor","Jasa",339132492.022496
"606",2026,"Angkutan Rel","Transportasi",1683327.28172581
"607",2026,"Angkutan Darat","Transportasi",125088067.818889
"608",2026,"Angkutan Laut","Transportasi",363967.712812488
"609",2026,"Angkutan Sungai Danau dan Penyeberangan","Transportasi",2143.23013829692
"610",2026,"Angkutan Udara","Transportasi",14562162.6649445
"611",2026,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir","Jasa",5559293.26709492
"612",2026,"Penyediaan Akomodasi","Jasa",10819677.2924675
"613",2026,"Penyediaan Makan Minum","Jasa",54740113.5005286
"614",2026,"Informasi dan Komunikasi","Jasa",68315297.4525363
"615",2026,"Jasa Perantara Keuangan","Jasa",51848178.6647533
"616",2026,"Asuransi dan Dana Pensiun","Jasa",5469411.87378997
"617",2026,"Jasa Keuangan Lainnya","Jasa",8132470.36184734
"618",2026,"Jasa Penunjang Keuangan","Jasa",900023.07683224
"619",2026,"Real Estate","Jasa",24384940.3689597
"620",2026,"Jasa Perusahaan","Jasa",10789551.0131906
"621",2026,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib","Jasa",62506897.074674
"622",2026,"Jasa Pendidikan","Jasa",65927398.1613968
"623",2026,"Jasa Kesehatan dan Kegiatan Sosial","Jasa",18077821.09815
"624",2026,"Jasa lainnya","Jasa",46900044.6050046
"625",2026,"Lainnya","Lainnya",26896.0743237262
"626",2027,"Tanaman Pangan","Lahan",112613879.422661
"627",2027,"Tanaman Hortikultura","Lahan",43130202.4391149
"628",2027,"Perkebunan","Lahan",18398458.0526007
"629",2027,"Peternakan","Lahan",30437547.5302121
"630",2027,"Jasa Pertanian dan Perburuan ","Jasa",3613847.97438038
"631",2027,"Kehutanan dan Penebangan Kayu","Lahan",2245445.48030302
"632",2027,"Perikanan","Lahan",26103826.5910555
"633",2027,"Pertambangan Minyak Gas dan Panas Bumi","Lahan",31263322.8152701
"634",2027,"Pertambangan Bijih Logam","Lahan",1612192.54984897
"635",2027,"Pertambangan dan Penggalian Lainnya","Lahan",13990004.5557213
"636",2027,"Industri Batubara dan Pengilangan Migas","Indirect Land-based",44831173.7587009
"637",2027,"Industri Makanan dan Minuman","Indirect Land-based",118945195.212433
"638",2027,"Pengolahan Tembakau","Indirect Land-based",5415455.56527141
"639",2027,"Industri Tekstil dan Pakaian Jadi","Industri",163400239.156463
"640",2027,"Industri Kulit Barang dari Kulit dan Alas Kaki","Industri",15729255.4539308
"641",2027,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya","Indirect Land-based",11367283.6746319
"642",2027,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman","Indirect Land-based",28490655.9648435
"643",2027,"Industri Kimia Farmasi dan Obat Tradisional","Industri",66281289.3052623
"644",2027,"Industri Karet Barang dari Karet dan Plastik","Indirect Land-based",34860023.2284722
"645",2027,"Industri Barang Galian bukan Logam","Indirect Land-based",20794142.4804082
"646",2027,"Industri Logam Dasar","Industri",32210129.8804585
"647",2027,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik","Industri",263606528.000336
"648",2027,"Industri Mesin dan Perlengkapan YTDL","Industri",109110242.822143
"649",2027,"Industri Alat Angkutan","Industri",231653508.2071
"650",2027,"Industri Furnitur","Indirect Land-based",6292734.7897508
"651",2027,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan","Industri",12935824.5413658
"652",2027,"Ketenagalistrikan","Energi",4036929.65140197
"653",2027,"Pengadaan Gas dan Produksi Es","Energi",18133479.739225
"654",2027,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang","Limbah",2113287.39557186
"655",2027,"Konstruksi","Jasa",245553106.804953
"656",2027,"Perdagangan Mobil Sepeda Motor dan Reparasinya","Jasa",58619739.3591905
"657",2027,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor","Jasa",356089178.772264
"658",2027,"Angkutan Rel","Transportasi",1767493.81669284
"659",2027,"Angkutan Darat","Transportasi",131342482.331464
"660",2027,"Angkutan Laut","Transportasi",382166.189812731
"661",2027,"Angkutan Sungai Danau dan Penyeberangan","Transportasi",2250.42798756404
"662",2027,"Angkutan Udara","Transportasi",15290271.951712
"663",2027,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir","Jasa",5837262.60556202
"664",2027,"Penyediaan Akomodasi","Jasa",11360662.0298837
"665",2027,"Penyediaan Makan Minum","Jasa",57477120.5263646
"666",2027,"Informasi dan Komunikasi","Jasa",71731064.1365557
"667",2027,"Jasa Perantara Keuangan","Jasa",54440666.4222055
"668",2027,"Asuransi dan Dana Pensiun","Jasa",5742885.44939082
"669",2027,"Jasa Keuangan Lainnya","Jasa",8539106.70460567
"670",2027,"Jasa Penunjang Keuangan","Jasa",945026.586330062
"671",2027,"Real Estate","Jasa",25604188.9592259
"672",2027,"Jasa Perusahaan","Jasa",11329035.6630854
"673",2027,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib","Jasa",65632249.1567674
"674",2027,"Jasa Pendidikan","Jasa",69223768.2121162
"675",2027,"Jasa Kesehatan dan Kegiatan Sosial","Jasa",18981712.2224832
"676",2027,"Jasa lainnya","Jasa",49245048.4981167
"677",2027,"Lainnya","Lainnya",28240.8780399126
"678",2028,"Tanaman Pangan","Lahan",118244623.829968
"679",2028,"Tanaman Hortikultura","Lahan",45286712.8719818
"680",2028,"Perkebunan","Lahan",19324340.1573424
"681",2028,"Peternakan","Lahan",31959429.9062091
"682",2028,"Jasa Pertanian dan Perburuan ","Jasa",3794703.44946326
"683",2028,"Kehutanan dan Penebangan Kayu","Lahan",2358225.59189877
"684",2028,"Perikanan","Lahan",27409022.0098599
"685",2028,"Pertambangan Minyak Gas dan Panas Bumi","Lahan",32826491.3215924
"686",2028,"Pertambangan Bijih Logam","Lahan",1692802.43048295
"687",2028,"Pertambangan dan Penggalian Lainnya","Lahan",14689505.4833136
"688",2028,"Industri Batubara dan Pengilangan Migas","Indirect Land-based",47072758.4553161
"689",2028,"Industri Makanan dan Minuman","Indirect Land-based",124892483.530727
"690",2028,"Pengolahan Tembakau","Indirect Land-based",5686228.55601216
"691",2028,"Industri Tekstil dan Pakaian Jadi","Industri",171570256.877187
"692",2028,"Industri Kulit Barang dari Kulit dan Alas Kaki","Industri",16515718.636735
"693",2028,"Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya","Indirect Land-based",11935648.5406981
"694",2028,"Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman","Indirect Land-based",29915192.1742413
"695",2028,"Industri Kimia Farmasi dan Obat Tradisional","Industri",69595378.6470151
"696",2028,"Industri Karet Barang dari Karet dan Plastik","Indirect Land-based",36603035.131851
"697",2028,"Industri Barang Galian bukan Logam","Indirect Land-based",21833850.9350088
"698",2028,"Industri Logam Dasar","Industri",33820636.9539549
"699",2028,"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik","Industri",276786862.381113
"700",2028,"Industri Mesin dan Perlengkapan YTDL","Industri",114565765.880813
"701",2028,"Industri Alat Angkutan","Industri",243236213.823971
"702",2028,"Industri Furnitur","Indirect Land-based",6607371.73641865
"703",2028,"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan","Industri",13582621.3372266
"704",2028,"Ketenagalistrikan","Energi",4238776.1681102
"705",2028,"Pengadaan Gas dan Produksi Es","Energi",19040154.2646606
"706",2028,"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang","Limbah",2218952.10329277
"707",2028,"Konstruksi","Jasa",257830766.270926
"708",2028,"Perdagangan Mobil Sepeda Motor dan Reparasinya","Jasa",61550909.6867994
"709",2028,"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor","Jasa",373893706.074427
"710",2028,"Angkutan Rel","Transportasi",1855868.6954964
"711",2028,"Angkutan Darat","Transportasi",137909618.681832
"712",2028,"Angkutan Laut","Transportasi",401274.599798936
"713",2028,"Angkutan Sungai Danau dan Penyeberangan","Transportasi",2362.98936348442
"714",2028,"Angkutan Udara","Transportasi",16054786.8181699
"715",2028,"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir","Jasa",6129130.87845419
"716",2028,"Penyediaan Akomodasi","Jasa",11928696.0914506
"717",2028,"Penyediaan Makan Minum","Jasa",60350978.0385741
"718",2028,"Informasi dan Komunikasi","Jasa",75317619.3359144
"719",2028,"Jasa Perantara Keuangan","Jasa",57162786.4500166
"720",2028,"Asuransi dan Dana Pensiun","Jasa",6030033.00196362
"721",2028,"Jasa Keuangan Lainnya","Jasa",8966076.14698032
"722",2028,"Jasa Penunjang Keuangan","Jasa",992280.506870495
"723",2028,"Real Estate","Jasa",26884400.1361883
"724",2028,"Jasa Perusahaan","Jasa",11895495.2554065
"725",2028,"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib","Jasa",68913869.5658106
"726",2028,"Jasa Pendidikan","Jasa",72684956.7796367
"727",2028,"Jasa Kesehatan dan Kegiatan Sosial","Jasa",19930797.9099757
"728",2028,"Jasa lainnya","Jasa",51707302.7521722
"729",2028,"Lainnya","Lainnya",29652.9219419082
"730",2029,"Tanaman Pangan","Lahan",124158532.997571
"731",2029,"Tanaman Hortikultura","Lahan",47551589.3530705
"732",2029,"Perkebunan","Lahan",20297296.2820549
"733",2029,"Peternakan","Lahan",33557619.9401031
"734",2029,"Jasa Pertanian dan Perburuan ","Jasa",3984661.73933722
"735",2029,"Kehutanan dan Penebangan Kayu","Lahan",2476744.11308144
"736",2029,"Perikanan","Lahan",28779884.892931
"737",2029,"Pertambangan Minyak Gas dan Panas Bumi","Lahan",34468595.4001035
"738",2029,"Pertambangan Bijih Logam","Lahan",1777542.43497764
