"","year","id.sector","sector","emission"
"182",2019,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",17924.661708961
"183",2019,"27","Ketenagalistrikan",5593.82882129219
"184",2019,"28","Pengadaan Gas dan Produksi Es",25126.9100443503
"185",2019,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",2928.30389284993
"186",2019,"30","Konstruksi",340254.127114443
"187",2019,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",81225.6983300806
"188",2019,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",493419.457638019
"189",2019,"33","Angkutan Rel",2449.15138278942
"190",2019,"34","Angkutan Darat",181996.477486987
"191",2019,"35","Angkutan Laut",529.553162974228
"192",2019,"36","Angkutan Sungai Danau dan Penyeberangan",3.11799333913217
"193",2019,"37","Angkutan Udara",21187.1723552678
"194",2019,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",8088.44184728135
"195",2019,"39","Penyediaan Akomodasi",15742.0550124352
"196",2019,"40","Penyediaan Makan Minum",79643.9785600765
"197",2019,"41","Informasi dan Komunikasi",99395.1543410842
"198",2019,"42","Jasa Perantara Keuangan",75435.7387235209
"199",2019,"43","Asuransi dan Dana Pensiun",7957.68283569622
"200",2019,"44","Jasa Keuangan Lainnya",11832.2134335139
"201",2019,"45","Jasa Penunjang Keuangan",1309.46724438807
"202",2019,"46","Real Estate",35478.7945123284
"203",2019,"47","Jasa Perusahaan",15698.1725018713
"204",2019,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",90944.1931134399
"205",2019,"49","Jasa Pendidikan",95920.8998119161
"206",2019,"50","Jasa Kesehatan dan Kegiatan Sosial",26302.2794554576
"207",2019,"51","Jasa lainnya",68237.0876551134
"208",2019,"52","Lainnya",39.1323752115
"209",2020,"1","Tanaman Pangan",163730.546415862
"210",2020,"2","Tanaman Hortikultura",62707.6249070751
"211",2020,"3","Perkebunan",26701.6239664094
"212",2020,"4","Peternakan",44253.5517915777
"213",2020,"5","Jasa Pertanian dan Perburuan ",5252.90807342553
"214",2020,"6","Kehutanan dan Penebangan Kayu",3260.58146390269
"215",2020,"7","Perikanan",37952.699364638
"216",2020,"8","Pertambangan Minyak Gas dan Panas Bumi",45454.1797527255
"217",2020,"9","Pertambangan Bijih Logam",2343.98810554468
"218",2020,"10","Pertambangan dan Penggalian Lainnya",20340.2650517949
"219",2020,"11","Industri Batubara dan Pengilangan Migas",65180.484115326
"220",2020,"12","Industri Makanan dan Minuman",172935.915172324
"221",2020,"13","Pengolahan Tembakau",7873.60774184863
"222",2020,"14","Industri Tekstil dan Pakaian Jadi",237569.933111562
"223",2020,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",22868.9895215917
"224",2020,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",16527.0532316213
"225",2020,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",41422.9507195183
"226",2020,"18","Industri Kimia Farmasi dan Obat Tradisional",96367.127636196
"227",2020,"19","Industri Karet Barang dari Karet dan Plastik",50683.4069978321
"228",2020,"20","Industri Barang Galian bukan Logam",30232.8948540032
"229",2020,"21","Industri Logam Dasar",46830.770723853
"230",2020,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",383261.29316792
"231",2020,"23","Industri Mesin dan Perlengkapan YTDL",158636.877688728
"232",2020,"24","Industri Alat Angkutan",336804.154223938
"233",2020,"25","Industri Furnitur",9149.0967840293
"234",2020,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",18807.5380757198
"235",2020,"27","Ketenagalistrikan",5869.35034580008
"236",2020,"28","Pengadaan Gas dan Produksi Es",26364.5250731293
"237",2020,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",3072.53649046721
"238",2020,"30","Konstruksi",357013.193177709
"239",2020,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",85226.6081165067
"240",2020,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",517722.673632762
"241",2020,"33","Angkutan Rel",2569.78339853292
"242",2020,"34","Angkutan Darat",190960.642804932
"243",2020,"35","Angkutan Laut",555.636158841118
"244",2020,"36","Angkutan Sungai Danau dan Penyeberangan",3.27160683433775
"245",2020,"37","Angkutan Udara",22230.7380948658
"246",2020,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",8486.83927610803
"247",2020,"39","Penyediaan Akomodasi",16517.4236815624
"248",2020,"40","Penyediaan Makan Minum",83566.8078831632
"249",2020,"41","Informasi dan Komunikasi",104290.819318804
"250",2020,"42","Jasa Perantara Keuangan",79151.3744421044
"251",2020,"43","Asuransi dan Dana Pensiun",8349.63801138411
"252",2020,"44","Jasa Keuangan Lainnya",12415.0171829414
"253",2020,"45","Jasa Penunjang Keuangan",1373.96693036242
"254",2020,"46","Real Estate",37226.2880339547
"255",2020,"47","Jasa Perusahaan",16471.3862945343
"256",2020,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",95423.6155301206
"257",2020,"49","Jasa Pendidikan",100645.44021263
"258",2020,"50","Jasa Kesehatan dan Kegiatan Sosial",27597.7863284544
"259",2020,"51","Jasa lainnya",71598.0760874137
"260",2020,"52","Lainnya",41.0598225370031
"261",2021,"1","Tanaman Pangan",171157.466242357
"262",2021,"2","Tanaman Hortikultura",65552.062065869
"263",2021,"3","Perkebunan",27919.0461359934
"264",2021,"4","Peternakan",46260.9115121898
"265",2021,"5","Jasa Pertanian dan Perburuan ",5491.35201651765
"266",2021,"6","Kehutanan dan Penebangan Kayu",3409.01321247281
"267",2021,"7","Perikanan",39674.2495619004
"268",2021,"8","Pertambangan Minyak Gas dan Panas Bumi",47515.997567903
"269",2021,"9","Pertambangan Bijih Logam",2450.31237960929
"270",2021,"10","Pertambangan dan Penggalian Lainnya",21262.9063585713
"271",2021,"11","Industri Batubara dan Pengilangan Migas",68137.1177745758
"272",2021,"12","Industri Makanan dan Minuman",180780.370442754
"273",2021,"13","Pengolahan Tembakau",8230.75719273572
"274",2021,"14","Industri Tekstil dan Pakaian Jadi",248346.183161863
"275",2021,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",23906.3342324299
"276",2021,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",17276.726078538
"277",2021,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",43301.9118592027
"278",2021,"18","Industri Kimia Farmasi dan Obat Tradisional",100738.395695678
"279",2021,"19","Industri Karet Barang dari Karet dan Plastik",52982.4328974355
"280",2021,"20","Industri Barang Galian bukan Logam",31604.2695002416
"281",2021,"21","Industri Logam Dasar",48955.029255098
"282",2021,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",400646.14969774
"283",2021,"23","Industri Mesin dan Perlengkapan YTDL",165832.705856615
"284",2021,"24","Industri Alat Angkutan",352081.724108621
"285",2021,"25","Industri Furnitur",9564.10279814851
"286",2021,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",19660.6595121972
"287",2021,"27","Ketenagalistrikan",6135.5858885506
"288",2021,"28","Pengadaan Gas dan Produksi Es",27560.4284680949
"289",2021,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",3211.90802827827
"290",2021,"30","Konstruksi",373207.423923145
"291",2021,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",89092.7044840263
"292",2021,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",541206.802163711
"293",2021,"33","Angkutan Rel",2686.34974726987
"294",2021,"34","Angkutan Darat",199622.688111613
"295",2021,"35","Angkutan Laut",580.840088113149
"296",2021,"36","Angkutan Sungai Danau dan Penyeberangan",3.42004969268922
"297",2021,"37","Angkutan Udara",23239.1324254908
"298",2021,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",8871.81024777423
"299",2021,"39","Penyediaan Akomodasi",17266.660019462
"300",2021,"40","Penyediaan Makan Minum",87357.4251193861
"301",2021,"41","Informasi dan Komunikasi",109021.484511961
"302",2021,"42","Jasa Perantara Keuangan",82741.7953528433
"303",2021,"43","Asuransi dan Dana Pensiun",8728.38354550933
"304",2021,"44","Jasa Keuangan Lainnya",12978.1808621928
"305",2021,"45","Jasa Penunjang Keuangan",1436.29319421927
"306",2021,"46","Real Estate",38914.8855266461
"307",2021,"47","Jasa Perusahaan",17218.5415211591
"308",2021,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",99752.0679051093
"309",2021,"49","Jasa Pendidikan",105210.747988311
"310",2021,"50","Jasa Kesehatan dan Kegiatan Sosial",28849.6303440197
"311",2021,"51","Jasa lainnya",74845.7883877977
"312",2021,"52","Lainnya",42.9223085072197
"313",2022,"1","Tanaman Pangan",178484.666559282
"314",2022,"2","Tanaman Hortikultura",68358.3046805815
"315",2022,"3","Perkebunan",29121.0471495882
"316",2022,"4","Peternakan",48241.3175432353
"317",2022,"5","Jasa Pertanian dan Perburuan ",5726.61952219012
"318",2022,"6","Kehutanan dan Penebangan Kayu",3555.53077548949
"319",2022,"7","Perikanan",41372.6837271874
"320",2022,"8","Pertambangan Minyak Gas dan Panas Bumi",49550.1300306189
"321",2022,"9","Pertambangan Bijih Logam",2555.20898971962
"322",2022,"10","Pertambangan dan Penggalian Lainnya",22173.1587119944
"323",2022,"11","Industri Batubara dan Pengilangan Migas",71054.0543291587
"324",2022,"12","Industri Makanan dan Minuman",188519.49621205
"325",2022,"13","Pengolahan Tembakau",8583.1109378257
"326",2022,"14","Industri Tekstil dan Pakaian Jadi",258977.732553416
"327",2022,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",24929.749728137
