"","year","id.sector","sector","labour"
"404",2023,39,"Penyediaan Akomodasi",34961.0773419008
"405",2023,40,"Penyediaan Makan Minum",401386.401905748
"406",2023,41,"Informasi dan Komunikasi",117655.740683771
"407",2023,42,"Jasa Perantara Keuangan",79902.9034657529
"408",2023,43,"Asuransi dan Dana Pensiun",8288.60358575589
"409",2023,44,"Jasa Keuangan Lainnya",8754.1636850525
"410",2023,45,"Jasa Penunjang Keuangan",1377.05118582208
"411",2023,46,"Real Estate",18861.2172365125
"412",2023,47,"Jasa Perusahaan",35067.8063241192
"413",2023,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",128419.20810851
"414",2023,49,"Jasa Pendidikan",206406.443196174
"415",2023,50,"Jasa Kesehatan dan Kegiatan Sosial",240291.891430379
"416",2023,51,"Jasa lainnya",49225.8908231698
"417",2023,52,"Lainnya",877.607284346332
"418",2024,1,"Tanaman Pangan",85421.4508677773
"419",2024,2,"Tanaman Hortikultura",60548.3478850354
"420",2024,3,"Perkebunan",64601.6782006794
"421",2024,4,"Peternakan",279218.158126725
"422",2024,5,"Jasa Pertanian, dan Perburuan",0
"423",2024,6,"Kehutanan dan Penebangan Kayu",1057.51464675673
"424",2024,7,"Perikanan",82200.4519611641
"425",2024,8,"Pertambangan Minyak, Gas dan Panas Bumi",121790.284659327
"426",2024,9,"Pertambangan Bijih Logam",4841.70868263207
"427",2024,10,"Pertambangan dan Penggalian Lainnya",35283.4397517052
"428",2024,11,"Industri Batubara dan Pengilangan Migas",2191588.14106126
"429",2024,12,"Industri Makanan dan Minuman",932712.060813316
"430",2024,13,"Pengolahan Tembakau",27627.6233189142
"431",2024,14,"Industri Tekstil dan Pakaian Jadi",1746968.84078744
"432",2024,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",220589.665132156
"433",2024,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",343064.182226201
"434",2024,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",374942.849212057
"435",2024,18,"Industri Kimia, Farmasi dan Obat Tradisional",1397094.97657408
"436",2024,19,"Industri Karet, Barang dari Karet dan Plastik",477478.114346699
"437",2024,20,"Industri Barang Galian bukan Logam",185742.285268891
"438",2024,21,"Industri Logam Dasar",335369.341493288
"439",2024,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",11350345.4084972
"440",2024,23,"Industri Mesin dan Perlengkapan YTDL",2309834.001139
"441",2024,24,"Industri Alat Angkutan",1911138.31104385
"442",2024,25,"Industri Furnitur",102141.059164945
"443",2024,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",189395.324072889
"444",2024,27,"Ketenagalistrikan",443752.848313005
"445",2024,28,"Pengadaan Gas dan Produksi Es",11282.8158799423
"446",2024,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",24224.056109561
"447",2024,30,"Konstruksi",1960015.34761463
"448",2024,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",140768.97585089
"449",2024,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",1520162.45477957
"450",2024,33,"Angkutan Rel",73385.7170257889
"451",2024,34,"Angkutan Darat",1120293.48651117
"452",2024,35,"Angkutan Laut",11199.0904208912
"453",2024,36,"Angkutan Sungai Danau dan Penyeberangan",10.8624574138504
"454",2024,37,"Angkutan Udara",192734.193694503
"455",2024,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",13748.0816182853
"456",2024,39,"Penyediaan Akomodasi",36709.1336618455
"457",2024,40,"Penyediaan Makan Minum",421455.730615737
"458",2024,41,"Informasi dan Komunikasi",123538.530431254
"459",2024,42,"Jasa Perantara Keuangan",83898.1542914889
"460",2024,43,"Asuransi dan Dana Pensiun",8703.03769533944
"461",2024,44,"Jasa Keuangan Lainnya",9191.88387615712
"462",2024,45,"Jasa Penunjang Keuangan",1445.9068798454
"463",2024,46,"Real Estate",19804.2791557387
"464",2024,47,"Jasa Perusahaan",36821.2167084445
"465",2024,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",134840.181430025
"466",2024,49,"Jasa Pendidikan",216726.765744417
"467",2024,50,"Jasa Kesehatan dan Kegiatan Sosial",252306.486804504
"468",2024,51,"Jasa lainnya",51687.186882307
"469",2024,52,"Lainnya",921.487648563648
"470",2025,1,"Tanaman Pangan",89692.5566855191
"471",2025,2,"Tanaman Hortikultura",63575.7656589027
"472",2025,3,"Perkebunan",67849.976043704
"473",2025,4,"Peternakan",293179.105921431
"474",2025,5,"Jasa Pertanian, dan Perburuan",0
"475",2025,6,"Kehutanan dan Penebangan Kayu",1110.59852095197
"476",2025,7,"Perikanan",86310.4857587814
"477",2025,8,"Pertambangan Minyak, Gas dan Panas Bumi",127879.806907201
"478",2025,9,"Pertambangan Bijih Logam",5083.79477796314
"479",2025,10,"Pertambangan dan Penggalian Lainnya",37047.6132743247
"480",2025,11,"Industri Batubara dan Pengilangan Migas",2301168.65393528
"481",2025,12,"Industri Makanan dan Minuman",979347.858618822
"482",2025,13,"Pengolahan Tembakau",29009.0054276346
"483",2025,14,"Industri Tekstil dan Pakaian Jadi",1834317.33641398
"484",2025,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",231619.153390977
"485",2025,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",360217.409247819
"486",2025,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",393690.030716392
"487",2025,18,"Industri Kimia, Farmasi dan Obat Tradisional",1466950.18145201
"488",2025,19,"Industri Karet, Barang dari Karet dan Plastik",501352.148030545
"489",2025,20,"Industri Barang Galian bukan Logam",195029.40986942
"490",2025,21,"Industri Logam Dasar",352137.813815442
"491",2025,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",11917862.9777935
"492",2025,23,"Industri Mesin dan Perlengkapan YTDL",2425325.90221095
"493",2025,24,"Industri Alat Angkutan",2006695.44333714
"494",2025,25,"Industri Furnitur",107248.115047995
"495",2025,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",198865.161189153
"496",2025,27,"Ketenagalistrikan",465940.49399243
"497",2025,28,"Pengadaan Gas dan Produksi Es",11846.9569653388
"498",2025,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",25435.2622841745
"499",2025,30,"Konstruksi",2058016.1436373
"500",2025,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",147807.807606978
"501",2025,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",1596170.83134866
"502",2025,33,"Angkutan Rel",77055.0096648456
"503",2025,34,"Angkutan Darat",1176308.25159275
"504",2025,35,"Angkutan Laut",11759.0475032651
"505",2025,36,"Angkutan Sungai Danau dan Penyeberangan",11.4057481173528
"506",2025,37,"Angkutan Udara",202370.917289938
"507",2025,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",14435.4962335309
"508",2025,39,"Penyediaan Akomodasi",38544.5930430617
"509",2025,40,"Penyediaan Makan Minum",442528.526622658
"510",2025,41,"Informasi dan Komunikasi",129715.459937431
"511",2025,42,"Jasa Perantara Keuangan",88093.1782232701
"512",2025,43,"Asuransi dan Dana Pensiun",9138.19390341565
"513",2025,44,"Jasa Keuangan Lainnya",9651.49127744582
"514",2025,45,"Jasa Penunjang Keuangan",1518.20567202848
"515",2025,46,"Real Estate",20794.4942766614
"516",2025,47,"Jasa Perusahaan",38662.2996187002
"517",2025,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",141582.204709161
"518",2025,49,"Jasa Pendidikan",227563.104458913
"519",2025,50,"Jasa Kesehatan dan Kegiatan Sosial",264921.812027593
"520",2025,51,"Jasa lainnya",54271.5478961918
"521",2025,52,"Lainnya",967.562030991831
"522",2026,1,"Tanaman Pangan",94177.2211214956
"523",2026,2,"Tanaman Hortikultura",66754.5543594243
"524",2026,3,"Perkebunan",71262.5101401182
"525",2026,4,"Peternakan",307838.105094639
"526",2026,5,"Jasa Pertanian, dan Perburuan",0
"527",2026,6,"Kehutanan dan Penebangan Kayu",1166.35740239954
"528",2026,7,"Perikanan",90626.0223662153
"529",2026,8,"Pertambangan Minyak, Gas dan Panas Bumi",134273.806068945
"530",2026,9,"Pertambangan Bijih Logam",5337.9852441795
"531",2026,10,"Pertambangan dan Penggalian Lainnya",38899.9956265757
"532",2026,11,"Industri Batubara dan Pengilangan Migas",2416228.30303308
"533",2026,12,"Industri Makanan dan Minuman",1028315.46579074
"534",2026,13,"Pengolahan Tembakau",30459.4567360667
"535",2026,14,"Industri Tekstil dan Pakaian Jadi",1926033.26218046
"536",2026,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",243200.11656295
"537",2026,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",378228.299411516
"538",2026,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",413374.575200246
"539",2026,18,"Industri Kimia, Farmasi dan Obat Tradisional",1540298.19217792
"540",2026,19,"Industri Karet, Barang dari Karet dan Plastik",526419.896195005
"541",2026,20,"Industri Barang Galian bukan Logam",204780.891733665
"542",2026,21,"Industri Logam Dasar",369744.710278442
"543",2026,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",12513756.4554412
"544",2026,23,"Industri Mesin dan Perlengkapan YTDL",2546592.41843761
"545",2026,24,"Industri Alat Angkutan",2107030.45391879
"546",2026,25,"Industri Furnitur",112610.524017672
"547",2026,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",208808.497252364
"548",2026,27,"Ketenagalistrikan",489237.522282196
"549",2026,28,"Pengadaan Gas dan Produksi Es",12439.3051341445
"550",2026,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",26707.0291044259
"551",2026,30,"Konstruksi",2160916.98232523
"552",2026,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",155198.619246524
"553",2026,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",1675979.65212876
"554",2026,33,"Angkutan Rel",80907.7676146193
"555",2026,34,"Angkutan Darat",1235123.76400384
"556",2026,35,"Angkutan Laut",12347.0026958856
"557",2026,36,"Angkutan Sungai Danau dan Penyeberangan",11.9762201389626
"558",2026,37,"Angkutan Udara",212489.478456188
"559",2026,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",15157.2826329491
"560",2026,39,"Penyediaan Akomodasi",40471.8256631461
"561",2026,40,"Penyediaan Makan Minum",464654.963377521
"562",2026,41,"Informasi dan Komunikasi",136201.236217373
"563",2026,42,"Jasa Perantara Keuangan",92497.9649731496
"564",2026,43,"Asuransi dan Dana Pensiun",9595.10835421843
"565",2026,44,"Jasa Keuangan Lainnya",10134.0803695232
"566",2026,45,"Jasa Penunjang Keuangan",1594.11974863354
"567",2026,46,"Real Estate",21834.2202699417
"568",2026,47,"Jasa Perusahaan",40595.4388819126
"569",2026,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",148661.330572992
"570",2026,49,"Jasa Pendidikan",238941.260151861
"571",2026,50,"Jasa Kesehatan dan Kegiatan Sosial",278167.903600121
"572",2026,51,"Jasa lainnya",56985.1271277448
"573",2026,52,"Lainnya",1015.94013254142
"574",2027,1,"Tanaman Pangan",98886.1224395494
"575",2027,2,"Tanaman Hortikultura",70092.2825367331
"576",2027,3,"Perkebunan",74847.6746428897
"577",2027,4,"Peternakan",323230.058614595
"578",2027,5,"Jasa Pertanian, dan Perburuan",0
"579",2027,6,"Kehutanan dan Penebangan Kayu",1224.92712346099
"580",2027,7,"Perikanan",95157.3370360729
"581",2027,8,"Pertambangan Minyak, Gas dan Panas Bumi",140987.506070485
"582",2027,9,"Pertambangan Bijih Logam",5604.88530644433
"583",2027,10,"Pertambangan dan Penggalian Lainnya",40844.9972653064
"584",2027,11,"Industri Batubara dan Pengilangan Migas",2537041.05623583
"585",2027,12,"Industri Makanan dan Minuman",1079731.47474716
"586",2027,13,"Pengolahan Tembakau",31982.4307136339
"587",2027,14,"Industri Tekstil dan Pakaian Jadi",2022334.99013033
"588",2027,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",255360.128443809
"589",2027,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",397139.736053693
"590",2027,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",434043.351203447
"591",2027,18,"Industri Kimia, Farmasi dan Obat Tradisional",1617313.65360945
"592",2027,19,"Industri Karet, Barang dari Karet dan Plastik",552741.045845158
"593",2027,20,"Industri Barang Galian bukan Logam",215019.94882829
"594",2027,21,"Industri Logam Dasar",388231.952141863
"595",2027,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",13139444.6398497
"596",2027,23,"Industri Mesin dan Perlengkapan YTDL",2673922.28258895
"597",2027,24,"Industri Alat Angkutan",2212382.2388729
"598",2027,25,"Industri Furnitur",118241.053757586
"599",2027,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",219249.007919762
"600",2027,27,"Ketenagalistrikan",513699.402345481
"601",2027,28,"Pengadaan Gas dan Produksi Es",13061.2707434469
"602",2027,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",28042.3846363229
"603",2027,30,"Konstruksi",2268962.8660984
"604",2027,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",162959.013597397
"605",2027,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",1759778.94187138
"606",2027,33,"Angkutan Rel",84953.1642085951
"607",2027,34,"Angkutan Darat",1296880.06201939
"608",2027,35,"Angkutan Laut",12964.3559299038
"609",2027,36,"Angkutan Sungai Danau dan Penyeberangan",12.5752342244338
"610",2027,37,"Angkutan Udara",223113.969211039
"611",2027,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",15915.1595111807
"612",2027,39,"Penyediaan Akomodasi",42495.4202110516
"613",2027,40,"Penyediaan Makan Minum",487887.723012584
"614",2027,41,"Informasi dan Komunikasi",143011.301639642
"615",2027,42,"Jasa Perantara Keuangan",97123.0038454436
"616",2027,43,"Asuransi dan Dana Pensiun",10074.8690031614
"617",2027,44,"Jasa Keuangan Lainnya",10640.8003691452
"618",2027,45,"Jasa Penunjang Keuangan",1673.82990840055
"619",2027,46,"Real Estate",22925.9326908412
"620",2027,47,"Jasa Perusahaan",42625.2375367185
"621",2027,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",156094.414292986
"622",2027,49,"Jasa Pendidikan",250888.323676461
"623",2027,50,"Jasa Kesehatan dan Kegiatan Sosial",292076.299848398
"624",2027,51,"Jasa lainnya",59834.385504565
"625",2027,52,"Lainnya",1066.73713916849
"626",2028,1,"Tanaman Pangan",103830.472849475
"627",2028,2,"Tanaman Hortikultura",73596.8971688414
"628",2028,3,"Perkebunan",78614.3012990612
"629",2028,4,"Peternakan",339391.614637128
"630",2028,5,"Jasa Pertanian, dan Perburuan",0
"631",2028,6,"Kehutanan dan Penebangan Kayu",1286.45051331499
"632",2028,7,"Perikanan",99915.2187945912
"633",2028,8,"Pertambangan Minyak, Gas dan Panas Bumi",148036.892041917
"634",2028,9,"Pertambangan Bijih Logam",5885.13045182846
"635",2028,10,"Pertambangan dan Penggalian Lainnya",42887.2491717148
"636",2028,11,"Industri Batubara dan Pengilangan Migas",2663894.5809049
"637",2028,12,"Industri Makanan dan Minuman",1133718.30771835
"638",2028,13,"Pengolahan Tembakau",33581.5535041568
"639",2028,14,"Industri Tekstil dan Pakaian Jadi",2123451.81096181
"640",2028,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",268128.141523985
"641",2028,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",416996.74669516
"642",2028,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",455745.570731164
"643",2028,18,"Industri Kimia, Farmasi dan Obat Tradisional",1698179.9432951
"644",2028,19,"Industri Karet, Barang dari Karet dan Plastik",580378.268462017
"645",2028,20,"Industri Barang Galian bukan Logam",225770.960028449
"646",2028,21,"Industri Logam Dasar",407643.556733409
"647",2028,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",13796417.2696426
"648",2028,23,"Industri Mesin dan Perlengkapan YTDL",2807618.66427088
"649",2028,24,"Industri Alat Angkutan",2323001.63930067
"650",2028,25,"Industri Furnitur",124153.110338402
"651",2028,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",230211.552701092
"652",2028,27,"Ketenagalistrikan",539384.376806834
"653",2028,28,"Pengadaan Gas dan Produksi Es",13714.3346684742
"654",2028,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",29444.5083524834
"655",2028,30,"Konstruksi",2382411.0475259
"656",2028,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",171107.474005013
"657",2028,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",1847768.22681497
"658",2028,33,"Angkutan Rel",89200.8314535992
"659",2028,34,"Angkutan Darat",1361724.18591725
"660",2028,35,"Angkutan Laut",13612.577135545
"661",2028,36,"Angkutan Sungai Danau dan Penyeberangan",13.2042193217777
"662",2028,37,"Angkutan Udara",234269.686186835
"663",2028,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",16710.9315079563
"664",2028,39,"Penyediaan Akomodasi",44620.1948128291
"665",2028,40,"Penyediaan Makan Minum",512282.121776025
"666",2028,41,"Informasi dan Komunikasi",150161.870694163
"667",2028,42,"Jasa Perantara Keuangan",101979.308723832
"668",2028,43,"Asuransi dan Dana Pensiun",10578.618207676
"669",2028,44,"Jasa Keuangan Lainnya",11172.8579668777
"670",2028,45,"Jasa Penunjang Keuangan",1757.52599339317
"671",2028,46,"Real Estate",24072.230873527
"672",2028,47,"Jasa Perusahaan",44756.5287953658
"673",2028,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",163899.153918135
"674",2028,49,"Jasa Pendidikan",263432.740428991
"675",2028,50,"Jasa Kesehatan dan Kegiatan Sosial",306680.116015916
"676",2028,51,"Jasa lainnya",62826.1070022715
"677",2028,52,"Lainnya",1120.07399612692
"678",2029,1,"Tanaman Pangan",109023.469920903
"679",2029,2,"Tanaman Hortikultura",77277.6209597249
"680",2029,3,"Perkebunan",82572.4320976362
"681",2029,4,"Peternakan",356363.516128864
"682",2029,5,"Jasa Pertanian, dan Perburuan",0
"683",2029,6,"Kehutanan dan Penebangan Kayu",1351.10429916845
"684",2029,7,"Perikanan",104912.480822042
"685",2029,8,"Pertambangan Minyak, Gas dan Panas Bumi",155442.25199375
"686",2029,9,"Pertambangan Bijih Logam",6179.73422363276
"687",2029,10,"Pertambangan dan Penggalian Lainnya",45032.4417968655
"688",2029,11,"Industri Batubara dan Pengilangan Migas",2797544.50523174
"689",2029,12,"Industri Makanan dan Minuman",1190420.41843717
"690",2029,13,"Pengolahan Tembakau",35261.0418726392
"691",2029,14,"Industri Tekstil dan Pakaian Jadi",2229645.9371427
"692",2029,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",281537.324733699
"693",2029,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",437848.699804606
"694",2029,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",478555.673635481
"695",2029,18,"Industri Kimia, Farmasi dan Obat Tradisional",1783315.02062929
"696",2029,19,"Industri Karet, Barang dari Karet dan Plastik",609429.121279343
"697",2029,20,"Industri Barang Galian bukan Logam",237067.89453476
"698",2029,21,"Industri Logam Dasar",428028.03967669
"699",2029,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",14486368.6665186
"700",2029,23,"Industri Mesin dan Perlengkapan YTDL",2948140.80313011
"701",2029,24,"Industri Alat Angkutan",2439494.77198931
"702",2029,25,"Industri Furnitur",130362.585680648
"703",2029,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",241738.844169627
"704",2029,27,"Ketenagalistrikan",566354.045102341
"705",2029,28,"Pengadaan Gas dan Produksi Es",14400.4429477486
"706",2029,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",30920.3514773556
"707",2029,30,"Konstruksi",2501561.78460346
"708",2029,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",179726.634734075
"709",2029,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",1940245.6730736
"710",2029,33,"Angkutan Rel",93663.6975807283
"711",2029,34,"Angkutan Darat",1434562.99904611
"712",2029,35,"Angkutan Laut",14294.2813978867
"713",2029,36,"Angkutan Sungai Danau dan Penyeberangan",13.8683698258263
"714",2029,37,"Angkutan Udara",245987.465565395
"715",2029,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",17550.0687173442
"716",2029,39,"Penyediaan Akomodasi",46856.9784930696
"717",2029,40,"Penyediaan Makan Minum",537913.967894637
"718",2029,41,"Informasi dan Komunikasi",157674.201165171
"719",2029,42,"Jasa Perantara Keuangan",107083.068386462
"720",2029,43,"Asuransi dan Dana Pensiun",11108.3884058258
"721",2029,44,"Jasa Keuangan Lainnya",11733.9696974934
"722",2029,45,"Jasa Penunjang Keuangan",1846.12811462788
"723",2029,46,"Real Estate",25276.6521006093
"724",2029,47,"Jasa Perusahaan",47008.2971518604
"725",2029,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",172100.179464043
"726",2029,49,"Jasa Pendidikan",276605.30027053
"727",2029,50,"Jasa Kesehatan dan Kegiatan Sosial",322014.82728566
"728",2029,51,"Jasa lainnya",66213.8774404621
"729",2029,52,"Lainnya",1176.07769593326
"730",2030,1,"Tanaman Pangan",114474.625769766
"731",2030,2,"Tanaman Hortikultura",81141.4587002528
"732",2030,3,"Perkebunan",86730.3499639854
"733",2030,4,"Peternakan",374181.643057904
"734",2030,5,"Jasa Pertanian, dan Perburuan",0
"735",2030,6,"Kehutanan dan Penebangan Kayu",1418.99340034071
"736",2030,7,"Perikanan",110158.048665605
"737",2030,8,"Pertambangan Minyak, Gas dan Panas Bumi",163214.202320755
"738",2030,9,"Pertambangan Bijih Logam",6488.70468562392
"739",2030,10,"Pertambangan dan Penggalian Lainnya",47284.0249629376
"740",2030,11,"Industri Batubara dan Pengilangan Migas",2937400.8326146
"741",2030,12,"Industri Makanan dan Minuman",1249940.95752058
"742",2030,13,"Pengolahan Tembakau",37024.0750189696
"743",2030,14,"Industri Tekstil dan Pakaian Jadi",2341127.24744361
"744",2030,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",295614.060585999
"745",2030,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",459741.059161927
"746",2030,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",502482.381837315
"747",2030,18,"Industri Kimia, Farmasi dan Obat Tradisional",1872470.23550828
"748",2030,19,"Industri Karet, Barang dari Karet dan Plastik",639899.195832531
"749",2030,20,"Industri Barang Galian bukan Logam",248920.887340937
"750",2030,21,"Industri Logam Dasar",449429.335240461
"751",2030,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",15210681.0763885
"752",2030,23,"Industri Mesin dan Perlengkapan YTDL",3095541.12145585
"753",2030,24,"Industri Alat Angkutan",2561452.72298237
"754",2030,25,"Industri Furnitur",136880.628897942
"755",2030,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",253825.07008296
"756",2030,27,"Ketenagalistrikan",594671.730379947
"757",2030,28,"Pengadaan Gas dan Produksi Es",15120.4460084764
"758",2030,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",32466.1938385172
"759",2030,30,"Konstruksi",2626638.41282334
"760",2030,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",188710.421920096
"761",2030,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",2037253.93235848
"762",2030,33,"Angkutan Rel",98346.7526606947
"763",2030,34,"Angkutan Darat",1506053.67161382
"764",2030,35,"Angkutan Laut",15008.9460100446
"765",2030,36,"Angkutan Sungai Danau dan Penyeberangan",14.5618739222185
"766",2030,37,"Angkutan Udara",258286.647511837
"767",2030,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",18427.410358277
"768",2030,39,"Penyediaan Akomodasi",49199.5432636094
"769",2030,40,"Penyediaan Makan Minum",564808.795242969
"770",2030,41,"Informasi dan Komunikasi",165557.704401846
"771",2030,42,"Jasa Perantara Keuangan",112437.177770912
"772",2030,43,"Asuransi dan Dana Pensiun",11663.7731409395
"773",2030,44,"Jasa Keuangan Lainnya",12320.566978366
"774",2030,45,"Jasa Penunjang Keuangan",1938.40403504573
"775",2030,46,"Real Estate",26540.4461798565
"776",2030,47,"Jasa Perusahaan",49358.0520813125
"777",2030,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",180704.908966334
"778",2030,49,"Jasa Pendidikan",290435.519862462
"779",2030,50,"Jasa Kesehatan dan Kegiatan Sosial",338115.534862985
"780",2030,51,"Jasa lainnya",69512.2508694945
"781",2030,52,"Lainnya",1234.88158072993
