,year,id.sector,sector,Tconsumption,Padat_Ditimbun_di_TPA,Padat_Ditimbun_Lubang,Padat_Kompos,Padat_3R,Padat_ins_sampah_domestik,Padat_ins_sampah_industri,Padat_dibakar_terbuka,Padat_tidak_terkelola,Cair_septic_tank,Cair_MCK_plus,Cair_IPAL_Aerob,Cair_IPAL_Anaerob,Cair_tidak_terkelola,Cair_Biogas,Cair_Pengolahan_KIMIA,Cair_3R
83,2017,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",12054.8646,11.26454567,5.242115394,1.075433979,0,0,0,23.36943046,9.068659551,8836.765973,0,0,115.2465064,3052.831934,0,0,0
84,2017,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",130182.1838,121.6474182,56.61034381,11.61376328,0,0,0,252.369777,97.93373408,95429.48261,0,0,1244.563284,32967.96281,0,0,0
85,2017,33,Angkutan Rel,400664.3792,1993.355121,0,0,0,0,0,0,0,0,0,0,279069.7169,119601.3072,0,0,0
86,2017,34,Angkutan Darat,179590.7498,893.4863172,0,0,0,0,0,0,0,0,0,0,125088.0844,53609.17903,0,0,0
87,2017,35,Angkutan Laut,107110.977,0.535552207,0,0,0,0,0,0,0,0,0,0,74977.30902,32133.13244,0,0,0
88,2017,36,Angkutan Sungai Danau dan Penyeberangan,0.930149461,0.000869169,0.00040448,8.29801E-05,0,0,0,0.001803178,0.000699735,0.68184201,0,0,0.008892383,0.235555527,0,0,0
89,2017,37,Angkutan Udara,310012.0492,428.983463,0,0,0,0,0,0,0,0,0,154791.5329,108318.3244,46473.2085,0,0,0
90,2017,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",1177.34083,1.100154169,0.511972278,0.105032481,0,0,0,2.282380231,0.8856925,863.0445656,0,0,11.25557374,298.1554585,0,0,0
91,2017,39,Penyediaan Akomodasi,15025.40969,0,0,0,0,0,0,0,0,0,0,0,10517.78678,4507.622906,0,0,0
92,2017,40,Penyediaan Makan Minum,15432759.43,362.1027474,0,0,62.43150817,0,0,143.5924688,149.8356196,0,0,0,10802429.03,4629612.44,0,0,0
93,2017,41,Informasi dan Komunikasi,10579.4801,9.885887627,4.600537404,0.94381254,0,0,0,20.50926598,7.958754115,7755.241793,0,0,101.1415857,2679.198462,0,0,0
94,2017,42,Jasa Perantara Keuangan,7184.739329,6.713706626,3.124318181,0.640962222,0,0,0,13.92825815,5.404951205,5266.741863,0,0,68.68730048,1819.49797,0,0,0
95,2017,43,Asuransi dan Dana Pensiun,745.3008538,0.696438806,0.324097633,0.066489495,0,0,0,1.444832195,0.560676534,546.3395437,0,0,7.125199864,188.7435756,0,0,0
96,2017,44,Jasa Keuangan Lainnya,787.1599941,0.735553654,0.34230028,0.070223817,0,0,0,1.525979872,0.592166419,577.0242041,0,0,7.525380192,199.3441857,0,0,0
97,2017,45,Jasa Penunjang Keuangan,123.821631,0.115703864,0.053844427,0.011046328,0,0,0,0.240039278,0.093148804,90.76690714,0,0,1.183755344,31.35718583,0,0,0
98,2017,46,Real Estate,1695.980486,1.584791724,0.737505207,0.151301164,0,0,0,3.287809474,1.27585586,1243.231106,0,0,16.21385494,429.4982616,0,0,0
99,2017,47,Jasa Perusahaan,3153.251719,2.946524013,1.371206557,0.281306689,0,0,0,6.112859765,2.372135007,2311.477435,0,0,30.1456098,798.5446429,0,0,0
100,2017,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",11547.31538,10.79027146,5.021405192,1.030154691,0,0,0,22.38550101,8.686839326,8464.709226,0,0,110.3942516,2924.297726,0,0,0
101,2017,49,Jasa Pendidikan,18559.85157,17.34306462,8.070840018,1.655754393,0,0,0,35.97992802,13.96224518,13605.21833,0,0,177.4352615,4700.186145,0,0,0
102,2017,50,Jasa Kesehatan dan Kegiatan Sosial,21606.79549,20.19025039,9.395818123,1.927577191,0,0,0,41.88670064,16.25440673,15838.7673,0,0,206.5645511,5471.80889,0,0,0
103,2017,51,Jasa lainnya,4426.340011,4.136148426,1.924815075,0.394880955,0,0,0,8.580854993,3.329856614,3244.70926,0,0,42.31654517,1120.94765,0,0,0
104,2017,52,Lainnya,78.91353017,0.073739946,0.034315925,0.007040004,0,0,0,0.152980918,0.059365241,57.84721948,0,0,0.754426446,19.98444221,0,0,0
105,2018,1,Tanaman Pangan,25417843.67,0,0,7789935.428,204072.2409,0,0,7789935.428,9626251.446,5630.518489,0,0,73.43156839,1945.17165,0,0,0
106,2018,2,Tanaman Hortikultura,82188621.49,0,0,0,24654959.9,0,0,0,57528239.75,3991.025969,0,0,52.04978848,1378.777209,0,0,0
107,2018,3,Perkebunan,387919.3896,0,0,0,60688.42862,0,0,0,123378.8387,4252.352144,0,0,78228.50574,121371.2644,0,0,0
108,2018,4,Peternakan,239819.8527,0,0,0,31459.28611,0,0,0,61463.69676,18404.56788,0,0,240.0269687,128252.2749,0,0,0
109,2018,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2018,6,Kehutanan dan Penebangan Kayu,17249.43055,0,0,0,4889.125207,0,0,0,12265.70008,69.63893072,0,0,0.908210481,24.05811722,0,0,0
