year,id.sector,sector,Tconsumption,Padat_Ditimbun_di_TPA,Padat_Ditimbun_Lubang,Padat_Kompos,Padat_3R,Padat_ins_sampah_domestik,Padat_ins_sampah_industri,Padat_dibakar_terbuka,Padat_tidak_terkelola,Cair_septic_tank,Cair_MCK_plus,Cair_IPAL_Aerob,Cair_IPAL_Anaerob,Cair_tidak_terkelola,Cair_Biogas,Cair_Pengolahan_KIMIA,Cair_3R
2018,30,Konstruksi,0.038964015,3.64095E-05,1.69437E-05,3.47604E-06,0,0,0,7.55352E-05,2.93119E-05,0.028562402,0,0,0.000372502,0.009867435,0,0,0
2018,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",0.520977553,0.000486822,0.00022655,4.64773E-05,0,0,0,0.001009961,0.000391922,0.381900325,0,0,0.004980632,0.131934863,0,0,0
2018,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",0.345306468,0.000322668,0.000150158,3.08053E-05,0,0,0,0.000669407,0.000259768,0.253125402,0,0,0.003301187,0.087447072,0,0,0
2018,33,Angkutan Rel,0.588702613,0.002928869,0,0,0,0,0,0,0,0,0,0,0.410041621,0.175732123,0,0,0
2018,34,Angkutan Darat,0.231114554,0.001149824,0,0,0,0,0,0,0,0,0,0,0.16097531,0.068989419,0,0,0
2018,35,Angkutan Laut,0.389149661,1.94574E-06,0,0,0,0,0,0,0,0,0,0,0.2724034,0.116744315,0,0,0
2018,36,Angkutan Sungai Danau dan Penyeberangan,0.000228317,2.13348E-07,9.92847E-08,2.03685E-08,0,0,0,4.42613E-07,1.71759E-07,0.000167367,0,0,2.18275E-06,5.78201E-05,0,0,0
2018,37,Angkutan Udara,0.355441965,0.000491848,0,0,0,0,0,0,0,0,0,0.177475059,0.124191554,0.053283505,0,0,0
2018,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",0.01433072,1.33912E-05,6.23178E-06,1.27847E-06,0,0,0,2.77814E-05,1.07807E-05,0.010505072,0,0,0.000137004,0.003629181,0,0,0
2018,39,Penyediaan Akomodasi,0.017543403,0,0,0,0,0,0,0,0,0,0,0,0.012280382,0.005263021,0,0,0
2018,40,Penyediaan Makan Minum,5.5121684,0.000129333,0,0,2.22989E-05,0,0,5.12874E-05,5.35173E-05,0,0,0,3.8583383,1.653573571,0,0,0
2018,41,Informasi dan Komunikasi,0.00406022,3.79403E-06,1.76561E-06,3.62219E-07,0,0,0,7.8711E-06,3.05443E-06,0.002976327,0,0,3.88164E-05,0.00102823,0,0,0
2018,42,Jasa Perantara Keuangan,0.158100057,0.000147735,6.87506E-05,1.41044E-05,0,0,0,0.000306491,0.000118936,0.115894558,0,0,0.001511463,0.040038019,0,0,0
2018,43,Asuransi dan Dana Pensiun,0.00588136,5.49578E-06,2.55754E-06,5.24686E-07,0,0,0,1.14015E-05,4.42444E-06,0.004311306,0,0,5.62268E-05,0.001489424,0,0,0
2018,44,Jasa Keuangan Lainnya,0.01796725,1.67893E-05,7.81314E-06,1.60289E-06,0,0,0,3.48311E-05,1.35164E-05,0.013170814,0,0,0.00017177,0.004550113,0,0,0
2018,45,Jasa Penunjang Keuangan,0.004690865,4.38333E-06,2.03984E-06,4.1848E-07,0,0,0,9.09366E-06,3.52885E-06,0.003438618,0,0,4.48454E-05,0.001187937,0,0,0
2018,46,Real Estate,0.001582312,1.47857E-06,6.88076E-07,1.41161E-07,0,0,0,3.06745E-06,1.19034E-06,0.001159907,0,0,1.51272E-05,0.000400712,0,0,0
2018,47,Jasa Perusahaan,0.03003026,2.80615E-05,1.30588E-05,2.67905E-06,0,0,0,5.82163E-05,2.25912E-05,0.022013551,0,0,0.000287094,0.007605008,0,0,0
2018,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",0.019327846,1.80607E-05,8.40481E-06,1.72427E-06,0,0,0,3.74688E-05,1.454E-05,0.014168193,0,0,0.000184777,0.004894677,0,0,0
2018,49,Jasa Pendidikan,0.000581259,5.43152E-07,2.52763E-07,5.1855E-08,0,0,0,1.12682E-06,4.37271E-07,0.000426089,0,0,5.55693E-06,0.000147201,0,0,0
2018,50,Jasa Kesehatan dan Kegiatan Sosial,0.001201033,1.12229E-06,5.22275E-07,1.07146E-07,0,0,0,2.32831E-06,9.03516E-07,0.000880412,0,0,1.14821E-05,0.000304155,0,0,0
2018,51,Jasa lainnya,0.002271528,2.12261E-06,9.87785E-07,2.02647E-07,0,0,0,4.40356E-06,1.70883E-06,0.001665134,0,0,2.17162E-05,0.000575253,0,0,0
2018,52,Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Tanaman Pangan,164.7722262,0,0,50.49857961,1.322906769,0,0,50.49857961,62.4025744,0.03650007,0,0,0.000476023,0.012609656,0,0,0
2019,2,Tanaman Hortikultura,8.575440601,0,0,0,2.572462499,0,0,0,6.002412505,0.000416418,0,0,5.4308E-06,0.00014386,0,0,0
2019,3,Perkebunan,1822.641983,0,0,0,285.1450092,0,0,0,579.6963423,19.97970649,0,0,367.557185,570.2637402,0,0,0
2019,4,Peternakan,0.57015265,0,0,0,0.074791954,0,0,0,0.146125057,0.043755398,0,0,0.000570645,0.304909596,0,0,0
2019,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,Kehutanan dan Penebangan Kayu,56.55428168,0,0,0,16.02957056,0,0,0,40.21453666,0.228319404,0,0,0.002977675,0.07887736,0,0,0
2019,7,Perikanan,0.139777415,0,0,0,0.06154384,0,0,0,0.06154384,0.012285313,0,0,0.000160221,0.004244199,0,0,0
2019,8,"Pertambangan Minyak, Gas dan Panas Bumi",0.011993688,1.12074E-05,5.21551E-06,1.06998E-06,0,0,0,2.32508E-05,9.02264E-06,0.008791921,0,0,0.000114662,0.003037339,0,0,0
2019,9,Pertambangan Bijih Logam,0.000989434,9.24566E-07,4.3026E-07,8.8269E-08,0,0,0,1.91811E-06,7.44333E-07,0.0007253,0,0,9.45915E-06,0.000250569,0,0,0
2019,10,Pertambangan dan Penggalian Lainnya,95.291278,0,95.288991,0,0,0,0,0,0,0.00168385,0,0,2.19603E-05,0.000581718,0,0,0
2019,11,Industri Batubara dan Pengilangan Migas,1.654775475,0.001546288,0.000719587,0.000147625,0,0,0,0.00320793,0.001244858,1.213025953,0,0,0.015819928,0.419063306,0,0,0
2019,12,Industri Makanan dan Minuman,0.291450548,0.000272343,0.000126739,2.60008E-05,0,0,0,0.000565003,0.000219253,0.213646554,0,0,0.002786316,0.07380834,0,0,0
2019,13,Pengolahan Tembakau,0.001410789,1.3183E-06,6.13488E-07,1.25859E-07,0,0,0,2.73494E-06,1.06131E-06,0.001034173,0,0,1.34874E-05,0.000357275,0,0,0
2019,14,Industri Tekstil dan Pakaian Jadi,0.080189043,7.49318E-05,3.48706E-05,7.15379E-06,0,0,0,0.000155454,6.03248E-05,0.058782229,0,0,0.000766621,0.020307459,0,0,0
2019,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",0.007485423,6.99468E-06,3.25507E-06,6.67787E-07,0,0,0,1.45112E-05,5.63115E-06,0.005487157,0,0,7.15619E-05,0.001895645,0,0,0
2019,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",0.026801391,2.50443E-05,1.16547E-05,2.391E-06,0,0,0,5.19569E-05,2.01622E-05,0.019646643,0,0,0.000256226,0.006787313,0,0,0
2019,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",0.058425923,5.45955E-05,2.54068E-05,5.21227E-06,0,0,0,0.000113264,4.39528E-05,0.042828868,0,0,0.000558562,0.014796062,0,0,0
2019,18,"Industri Kimia, Farmasi dan Obat Tradisional",0.682442296,0.000637701,0.000296763,6.08818E-05,0,0,0,0.001322975,0.000513389,0.500261352,0,0,0.006524262,0.172824972,0,0,0
2019,19,"Industri Karet, Barang dari Karet dan Plastik",0.191491997,0.000178938,8.32712E-05,1.70833E-05,0,0,0,0.000371224,0.000144056,0.140372374,0,0,0.001830695,0.048494355,0,0,0
2019,20,Industri Barang Galian bukan Logam,0.015468645,1.44545E-05,6.72661E-06,1.37998E-06,0,0,0,2.99873E-05,1.16368E-05,0.011339223,0,0,0.000147883,0.003917354,0,0,0
2019,21,Industri Logam Dasar,0.007852461,7.33765E-06,3.41468E-06,7.00531E-07,0,0,0,1.52227E-05,5.90727E-06,0.005756213,0,0,7.50708E-05,0.001988595,0,0,0
2019,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",0.44723792,0.000417917,0.000194484,3.98988E-05,0,0,0,0.000867011,0.000336449,0.327845809,0,0,0.004275669,0.113260684,0,0,0
2019,23,Industri Mesin dan Perlengkapan YTDL,0.300803324,0.000281083,0.000130806,2.68352E-05,0,0,0,0.000583134,0.000226289,0.220502566,0,0,0.00287573,0.076176882,0,0,0
2019,24,Industri Alat Angkutan,0.324336229,0.000303073,0.000141039,2.89346E-05,0,0,0,0.000628755,0.000243992,0.23775326,0,0,0.003100708,0.082136468,0,0,0
2019,25,Industri Furnitur,0.00437674,4.0898E-06,1.90325E-06,3.90456E-07,0,0,0,8.4847E-06,3.29254E-06,0.00320835,0,0,4.18424E-05,0.001108387,0,0,0
2019,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",0.106115255,9.91583E-05,4.61447E-05,9.46671E-06,0,0,0,0.000205714,7.98286E-05,0.077787325,0,0,0.001014479,0.026873138,0,0,0
2019,27,Ketenagalistrikan,1.89913E-05,0,0,1.41956E-07,1.85716E-05,0,0,0,2.7774E-07,0,0,0,0,0,0,0,0
2019,28,Pengadaan Gas dan Produksi Es,0.032284187,0.020855954,0,0.005480878,0.005513108,0,0,0,0,0.000319649,0,0,4.16877E-06,0.000110429,0,0,0
2019,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",9.08707719,0.008491975,0.00395186,0.000810735,0.127652911,0,0,0.017617454,0.006836568,6.56727492,0,0,0.085648471,2.2687923,0,0,0
2019,30,Konstruksi,0.042860416,4.00505E-05,1.86381E-05,3.82365E-06,0,0,0,8.30887E-05,3.22431E-05,0.031418641,0,0,0.000409753,0.010854178,0,0,0
2019,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",0.57307529,0.000535504,0.000249205,5.1125E-05,0,0,0,0.001110958,0.000431114,0.420090344,0,0,0.005478695,0.145128345,0,0,0
2019,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",0.379837103,0.000354935,0.000165174,3.38859E-05,0,0,0,0.000736348,0.000285745,0.278437933,0,0,0.003631306,0.096191776,0,0,0
2019,33,Angkutan Rel,0.647572854,0.003221755,0,0,0,0,0,0,0,0,0,0,0.451045769,0.19330533,0,0,0
2019,34,Angkutan Darat,0.254226004,0.001264806,0,0,0,0,0,0,0,0,0,0,0.177072839,0.075888359,0,0,0
2019,35,Angkutan Laut,0.428064621,2.14031E-06,0,0,0,0,0,0,0,0,0,0,0.299643736,0.128418744,0,0,0
2019,36,Angkutan Sungai Danau dan Penyeberangan,0.000251149,2.34683E-07,1.09213E-07,2.24054E-08,0,0,0,4.86874E-07,1.88935E-07,0.000184103,0,0,2.40102E-06,6.36021E-05,0,0,0
2019,37,Angkutan Udara,0.390986156,0.000541033,0,0,0,0,0,0,0,0,0,0.195222562,0.136610707,0.058611855,0,0,0
2019,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",0.015763793,1.47303E-05,6.85496E-06,1.40631E-06,0,0,0,3.05595E-05,1.18588E-05,0.011555579,0,0,0.000150704,0.003992099,0,0,0
2019,39,Penyediaan Akomodasi,0.019297743,0,0,0,0,0,0,0,0,0,0,0,0.01350842,0.005789323,0,0,0
2019,40,Penyediaan Makan Minum,6.063384999,0.000142267,0,0,2.45287E-05,0,0,5.64161E-05,5.8869E-05,0,0,0,4.244172001,1.81893088,0,0,0
2019,41,Informasi dan Komunikasi,0.004466242,4.17343E-06,1.94217E-06,3.98441E-07,0,0,0,8.65821E-06,3.35987E-06,0.003273959,0,0,4.2698E-05,0.001131053,0,0,0
2019,42,Jasa Perantara Keuangan,0.173910057,0.000162508,7.56256E-05,1.55148E-05,0,0,0,0.00033714,0.000130829,0.12748401,0,0,0.001662609,0.04404182,0,0,0
2019,43,Asuransi dan Dana Pensiun,0.006469496,6.04535E-06,2.81329E-06,5.77154E-07,0,0,0,1.25417E-05,4.86689E-06,0.004742436,0,0,6.18495E-05,0.001638366,0,0,0
2019,44,Jasa Keuangan Lainnya,0.019763974,1.84682E-05,8.59446E-06,1.76318E-06,0,0,0,3.83142E-05,1.48681E-05,0.014487895,0,0,0.000188947,0.005005124,0,0,0
2019,45,Jasa Penunjang Keuangan,0.005159951,4.82166E-06,2.24383E-06,4.60328E-07,0,0,0,1.0003E-05,3.88174E-06,0.00378248,0,0,4.933E-05,0.001306731,0,0,0
2019,46,Real Estate,0.001740543,1.62643E-06,7.56883E-07,1.55277E-07,0,0,0,3.3742E-06,1.30938E-06,0.001275897,0,0,1.66399E-05,0.000440783,0,0,0
2019,47,Jasa Perusahaan,0.033033284,3.08676E-05,1.43647E-05,2.94695E-06,0,0,0,6.4038E-05,2.48504E-05,0.024214905,0,0,0.000315804,0.008365508,0,0,0
2019,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",0.02126063,1.98668E-05,9.24529E-06,1.8967E-06,0,0,0,4.12156E-05,1.5994E-05,0.015585012,0,0,0.000203255,0.005384144,0,0,0
2019,49,Jasa Pendidikan,0.000639385,5.97467E-07,2.7804E-07,5.70405E-08,0,0,0,1.2395E-06,4.80998E-07,0.000468698,0,0,6.11262E-06,0.000161921,0,0,0
2019,50,Jasa Kesehatan dan Kegiatan Sosial,0.001321137,1.23452E-06,5.74503E-07,1.17861E-07,0,0,0,2.56114E-06,9.93868E-07,0.000968453,0,0,1.26303E-05,0.000334571,0,0,0
2019,51,Jasa lainnya,0.002498681,2.33487E-06,1.08656E-06,2.22911E-07,0,0,0,4.84392E-06,1.87971E-06,0.001831647,0,0,2.38878E-05,0.000632778,0,0,0
2019,52,Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,Tanaman Pangan,181.2494392,0,0,55.54843465,1.455197369,0,0,55.54843465,68.6428283,0.040150075,0,0,0.000523625,0.013870621,0,0,0
2020,2,Tanaman Hortikultura,9.432984397,0,0,0,2.829708703,0,0,0,6.602653496,0.00045806,0,0,5.97388E-06,0.000158246,0,0,0
2020,3,Perkebunan,2004.906127,0,0,0,313.6595016,0,0,0,637.6659593,21.97767654,0,0,404.3128926,627.2900972,0,0,0
2020,4,Peternakan,0.627167898,0,0,0,0.082271147,0,0,0,0.160737558,0.048130937,0,0,0.00062771,0.335400547,0,0,0
2020,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,Kehutanan dan Penebangan Kayu,62.20970572,0,0,0,17.63252645,0,0,0,44.23598739,0.251151328,0,0,0.003275442,0.08676509,0,0,0
2020,7,Perikanan,0.153755152,0,0,0,0.067698222,0,0,0,0.067698222,0.013513844,0,0,0.000176244,0.004668619,0,0,0
2020,8,"Pertambangan Minyak, Gas dan Panas Bumi",0.013193056,1.23281E-05,5.73706E-06,1.17697E-06,0,0,0,2.55759E-05,9.9249E-06,0.009671112,0,0,0.000126128,0.003341073,0,0,0
2020,9,Pertambangan Bijih Logam,0.001088377,1.01702E-06,4.73286E-07,9.70959E-08,0,0,0,2.10992E-06,8.18767E-07,0.00079783,0,0,1.04051E-05,0.000275626,0,0,0
2020,10,Pertambangan dan Penggalian Lainnya,104.820403,0,104.817887,0,0,0,0,0,0,0.001852235,0,0,2.41563E-05,0.00063989,0,0,0
2020,11,Industri Batubara dan Pengilangan Migas,1.820252969,0.001700917,0.000791546,0.000162388,0,0,0,0.003528723,0.001369344,1.334328509,0,0,0.017401921,0.460969623,0,0,0
2020,12,Industri Makanan dan Minuman,0.320595594,0.000299577,0.000139413,2.86009E-05,0,0,0,0.000621503,0.000241178,0.235011203,0,0,0.003064947,0.081189171,0,0,0
2020,13,Pengolahan Tembakau,0.001551868,1.45013E-06,6.74837E-07,1.38445E-07,0,0,0,3.00843E-06,1.16744E-06,0.00113759,0,0,1.48361E-05,0.000393003,0,0,0
2020,14,Industri Tekstil dan Pakaian Jadi,0.088207944,8.2425E-05,3.83576E-05,7.86917E-06,0,0,0,0.000170999,6.63573E-05,0.064660449,0,0,0.000843283,0.022338204,0,0,0
2020,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",0.008233966,7.69415E-06,3.58058E-06,7.34565E-07,0,0,0,1.59623E-05,6.19427E-06,0.006035873,0,0,7.87181E-05,0.002085209,0,0,0
2020,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",0.02948153,2.75487E-05,1.28202E-05,2.63009E-06,0,0,0,5.71526E-05,2.21784E-05,0.021611307,0,0,0.000281848,0.007466044,0,0,0
2020,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",0.064268514,6.00551E-05,2.79475E-05,5.7335E-06,0,0,0,0.00012459,4.83481E-05,0.047111754,0,0,0.000614418,0.016275668,0,0,0
2020,18,"Industri Kimia, Farmasi dan Obat Tradisional",0.750686503,0.000701471,0.00032644,6.697E-05,0,0,0,0.001455273,0.000564728,0.550287471,0,0,0.007176688,0.190107463,0,0,0
2020,19,"Industri Karet, Barang dari Karet dan Plastik",0.210641191,0.000196832,9.15983E-05,1.87916E-05,0,0,0,0.000408347,0.000158462,0.154409608,0,0,0.002013765,0.053343789,0,0,0
2020,20,Industri Barang Galian bukan Logam,0.017015509,1.59E-05,7.39928E-06,1.51798E-06,0,0,0,3.29861E-05,1.28005E-05,0.012473145,0,0,0.000162671,0.00430909,0,0,0
2020,21,Industri Logam Dasar,0.008637707,8.07142E-06,3.75615E-06,7.70584E-07,0,0,0,1.6745E-05,6.49799E-06,0.006331834,0,0,8.25779E-05,0.002187455,0,0,0
2020,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",0.49196169,0.000459709,0.000213932,4.38887E-05,0,0,0,0.000953712,0.000370094,0.360630378,0,0,0.004703235,0.124586748,0,0,0
2020,23,Industri Mesin dan Perlengkapan YTDL,0.330883647,0.000309191,0.000143886,2.95187E-05,0,0,0,0.000641447,0.000248918,0.242552816,0,0,0.003163303,0.083794567,0,0,0
2020,24,Industri Alat Angkutan,0.356769841,0.00033338,0.000155143,3.1828E-05,0,0,0,0.00069163,0.000268392,0.261528578,0,0,0.003410779,0.090350112,0,0,0
2020,25,Industri Furnitur,0.004814414,4.49878E-06,2.09357E-06,4.29502E-07,0,0,0,9.33317E-06,3.6218E-06,0.003529185,0,0,4.60266E-05,0.001219225,0,0,0
2020,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",0.116726777,0.000109074,5.07592E-05,1.04134E-05,0,0,0,0.000226285,8.78115E-05,0.085566055,0,0,0.001115927,0.029560451,0,0,0
2020,27,Ketenagalistrikan,2.08904E-05,0,0,1.56152E-07,2.04287E-05,0,0,0,3.05514E-07,0,0,0,0,0,0,0,0
2020,28,Pengadaan Gas dan Produksi Es,0.035512605,0.022941549,0,0.006028966,0.006064419,0,0,0,0,0.000351614,0,0,4.58565E-06,0.000121472,0,0,0
2020,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",9.9957846,0.009341172,0.004347046,0.000891808,0.140418197,0,0,0.019379198,0.007520224,7.22400218,0,0,0.094213315,2.49567145,0,0,0
2020,30,Konstruksi,0.047146456,4.40555E-05,2.05019E-05,4.20601E-06,0,0,0,9.13976E-05,3.54674E-05,0.034560504,0,0,0.000450728,0.011939595,0,0,0
2020,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",0.6303828,0.000589055,0.000274125,5.62375E-05,0,0,0,0.001222053,0.000474226,0.462099365,0,0,0.006026564,0.159641175,0,0,0
2020,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",0.417820801,0.000390428,0.000181691,3.72745E-05,0,0,0,0.000809983,0.000314319,0.306281718,0,0,0.003994436,0.105810951,0,0,0
2020,33,Angkutan Rel,0.712330118,0.003543931,0,0,0,0,0,0,0,0,0,0,0.496150331,0.212635856,0,0,0
2020,34,Angkutan Darat,0.279648596,0.001391287,0,0,0,0,0,0,0,0,0,0,0.194780116,0.083477193,0,0,0
2020,35,Angkutan Laut,0.470871067,2.35434E-06,0,0,0,0,0,0,0,0,0,0,0.329608099,0.141260614,0,0,0
2020,36,Angkutan Sungai Danau dan Penyeberangan,0.000276263,2.58152E-07,1.20134E-07,2.46459E-08,0,0,0,5.35561E-07,2.07828E-07,0.000202514,0,0,2.64112E-06,6.99623E-05,0,0,0
2020,37,Angkutan Udara,0.430084758,0.000595136,0,0,0,0,0,0,0,0,0,0.214744811,0.150271773,0.064473038,0,0,0
2020,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",0.017340171,1.62033E-05,7.54046E-06,1.54694E-06,0,0,0,3.36155E-05,1.30447E-05,0.012711137,0,0,0.000165775,0.004391308,0,0,0
2020,39,Penyediaan Akomodasi,0.021227517,0,0,0,0,0,0,0,0,0,0,0,0.014859262,0.006368255,0,0,0
2020,40,Penyediaan Makan Minum,6.669723302,0.000156493,0,0,2.69816E-05,0,0,6.20577E-05,6.47559E-05,0,0,0,4.668589201,2.00082391,0,0,0
2020,41,Informasi dan Komunikasi,0.004912866,4.59078E-06,2.13638E-06,4.38285E-07,0,0,0,9.52403E-06,3.69586E-06,0.003601355,0,0,4.69678E-05,0.001244158,0,0,0
2020,42,Jasa Perantara Keuangan,0.191301057,0.000178759,8.31882E-05,1.70663E-05,0,0,0,0.000370854,0.000143912,0.140232406,0,0,0.00182887,0.048446,0,0,0
2020,43,Asuransi dan Dana Pensiun,0.007116446,6.64989E-06,3.09462E-06,6.3487E-07,0,0,0,1.37959E-05,5.35358E-06,0.005216679,0,0,6.80344E-05,0.001802203,0,0,0
2020,44,Jasa Keuangan Lainnya,0.021740371,2.03151E-05,9.4539E-06,1.93949E-06,0,0,0,4.21456E-05,1.63549E-05,0.015936684,0,0,0.000207842,0.005505636,0,0,0
2020,45,Jasa Penunjang Keuangan,0.005675946,5.30383E-06,2.46821E-06,5.0636E-07,0,0,0,1.10033E-05,4.26991E-06,0.004160727,0,0,5.4263E-05,0.001437404,0,0,0
2020,46,Real Estate,0.001914597,1.78908E-06,8.32572E-07,1.70804E-07,0,0,0,3.71162E-06,1.44032E-06,0.001403487,0,0,1.83039E-05,0.000484862,0,0,0
2020,47,Jasa Perusahaan,0.036336612,3.39544E-05,1.58011E-05,3.24165E-06,0,0,0,7.04418E-05,2.73354E-05,0.026636395,0,0,0.000347384,0.009202058,0,0,0
2020,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",0.023386692,2.18535E-05,1.01698E-05,2.08636E-06,0,0,0,4.53372E-05,1.75934E-05,0.017143513,0,0,0.000223581,0.005922558,0,0,0
2020,49,Jasa Pendidikan,0.000703323,6.57213E-07,3.05843E-07,6.27446E-08,0,0,0,1.36345E-06,5.29098E-07,0.000515568,0,0,6.72389E-06,0.000178113,0,0,0
2020,50,Jasa Kesehatan dan Kegiatan Sosial,0.00145325,1.35797E-06,6.31953E-07,1.29647E-07,0,0,0,2.81726E-06,1.09325E-06,0.001065299,0,0,1.38933E-05,0.000368028,0,0,0
2020,51,Jasa lainnya,0.002748549,2.56835E-06,1.19522E-06,2.45202E-07,0,0,0,5.32831E-06,2.06768E-06,0.002014812,0,0,2.62766E-05,0.000696056,0,0,0
2020,52,Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Tanaman Pangan,199.3743907,0,0,61.10328045,1.600717167,0,0,61.10328045,75.5071139,0.044165084,0,0,0.000575988,0.015257683,0,0,0
2021,2,Tanaman Hortikultura,10.376284,0,0,0,3.112679899,0,0,0,7.262919702,0.000503866,0,0,6.57127E-06,0.00017407,0,0,0
2021,3,Perkebunan,2205.396985,0,0,0,345.02549,0,0,0,701.4326331,24.17544688,0,0,444.7442312,690.0191835,0,0,0
2021,4,Peternakan,0.689884764,0,0,0,0.090498272,0,0,0,0.176811333,0.052944036,0,0,0.000690481,0.368940642,0,0,0
2021,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,Kehutanan dan Penebangan Kayu,68.4306763,0,0,0,19.3957791,0,0,0,48.65958614,0.276266461,0,0,0.003602986,0.095441599,0,0,0
2021,7,Perikanan,0.169130685,0,0,0,0.074468053,0,0,0,0.074468053,0.01486523,0,0,0.000193868,0.005135482,0,0,0
2021,8,"Pertambangan Minyak, Gas dan Panas Bumi",0.014512364,1.35609E-05,6.31077E-06,1.29467E-06,0,0,0,2.81335E-05,1.09174E-05,0.010638225,0,0,0.000138741,0.003675181,0,0,0
2021,9,Pertambangan Bijih Logam,0.001197215,1.11873E-06,5.20615E-07,1.06805E-07,0,0,0,2.32091E-06,9.00643E-07,0.000877613,0,0,1.14456E-05,0.000303188,0,0,0
2021,10,Pertambangan dan Penggalian Lainnya,115.302456,0,115.299688,0,0,0,0,0,0,0.002037458,0,0,2.65719E-05,0.000703879,0,0,0
2021,11,Industri Batubara dan Pengilangan Migas,2.002278478,0.001871009,0.0008707,0.000178627,0,0,0,0.003881595,0.001506278,1.467761515,0,0,0.019142115,0.507066639,0,0,0
2021,12,Industri Makanan dan Minuman,0.352655191,0.000329535,0.000153354,3.14609E-05,0,0,0,0.000683654,0.000265296,0.258512352,0,0,0.003371442,0.089308098,0,0,0
2021,13,Pengolahan Tembakau,0.001707055,1.59514E-06,7.42321E-07,1.52289E-07,0,0,0,3.30928E-06,1.28419E-06,0.001251349,0,0,1.63197E-05,0.000432303,0,0,0
2021,14,Industri Tekstil dan Pakaian Jadi,0.097028749,9.06675E-05,4.21934E-05,8.65609E-06,0,0,0,0.000188099,7.2993E-05,0.071126502,0,0,0.000927611,0.024572027,0,0,0
2021,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",0.009057363,8.46356E-06,3.93864E-06,8.08022E-07,0,0,0,1.75585E-05,6.81369E-06,0.006639461,0,0,8.65899E-05,0.00229373,0,0,0
2021,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",0.032429686,3.03036E-05,1.41022E-05,2.8931E-06,0,0,0,6.28678E-05,2.43963E-05,0.02377244,0,0,0.000310033,0.00821265,0,0,0
2021,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",0.070695373,6.60606E-05,3.07422E-05,6.30685E-06,0,0,0,0.000137049,5.31829E-05,0.051822935,0,0,0.000675859,0.017903236,0,0,0
2021,18,"Industri Kimia, Farmasi dan Obat Tradisional",0.825755239,0.000771619,0.000359084,7.3667E-05,0,0,0,0.0016008,0.000621201,0.60531628,0,0,0.007894357,0.209118231,0,0,0
2021,19,"Industri Karet, Barang dari Karet dan Plastik",0.231705336,0.000216515,0.000100758,2.06708E-05,0,0,0,0.000449181,0.000174308,0.169850587,0,0,0.002215141,0.058678174,0,0,0
2021,20,Industri Barang Galian bukan Logam,0.018717062,1.749E-05,8.1392E-06,1.66978E-06,0,0,0,3.62847E-05,1.40805E-05,0.013720461,0,0,0.000178938,0.004739999,0,0,0
