"","year","id.sector","sector","Temission","Padat_Ditimbun_di_TPA","Padat_Ditimbun_Lubang","Padat_Kompos","Padat_3R","Padat_ins_sampah_domestik","Padat_ins_sampah_industri","Padat_dibakar_terbuka","Padat_tidak_terkelola","Cair_septic_tank","Cair_MCK_plus","Cair_IPAL_Aerob","Cair_IPAL_Anaerob","Cair_tidak_terkelola","Cair_Biogas","Cair_Pengolahan_KIMIA","Cair_3R"
"24",2016,24,"Industri Alat Angkutan",283.423259351826,0.333396413873637,0.123835902974492,1.29737895504917e-09,0,0,0,0.12936630759709,0.108346907652027,238.784868751003,0,0,4.32815538197821,39.6152896854499,0,0,0
"25",2016,25,"Industri Furnitur",15.1476221348317,0.0178184490235889,0.00661843868925782,6.93387205525928e-11,0,0,0,0.00691401245294243,0.00579062572518508,12.7619129478326,0,0,0.231319272885703,2.11724838815316,0,0,0
"26",2016,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",28.0873234175026,0.0330396768594454,0.0122721722478563,1.28570613405926e-10,0,0,0,0.0128202368761156,0.0107372085258839,23.6636465579334,0,0,0.42892139587389,3.92588616905742,0,0,0
"27",2016,27,"Ketenagalistrikan",0.00190173872613876,0,0,9.81467273183891e-11,0,0,0,0,0.00190173862799203,0,0,0,0,0,0,0,0
"28",2016,28,"Pengadaan Gas dan Produksi Es",102.414025716283,100.744874331316,0,1.07914270232217e-06,0,0,0,0,0,1.40972027635361,0,0,0.0255522405325396,0.233877788937859,0,0,0
"29",2016,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",6383.91170872055,7.6172841240737,2.82934434456856,2.96419028785036e-08,0,0,0,2.95570042180257,2.47545907922019,5378.27330896875,0,0,97.4852497731996,892.27536197929,0,0,0
"30",2016,30,"Konstruksi",290.672335283378,0.341923645951519,0.127003236035963,1.33056182979616e-09,0,0,0,0.132675091021369,0.111118080958627,244.89223498636,0,0,4.43885598904968,40.6285242526709,0,0,0
"31",2016,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",20.8750572307719,0.0245557447776367,0.00912092242510552,9.55562362831511e-11,0,0,0,0.00952825495412621,0.00798010686688951,17.5872926317284,0,0,0.318782909758873,2.91779666016521,0,0,0
"32",2016,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",225.441002125457,0.265190732158293,0.0985017606990097,1.03196333451461e-09,0,0,0,0.102900764377418,0.0861814781793608,189.934658944747,0,0,3.44270858017294,31.5108598640905,0,0,0
"33",2016,33,"Angkutan Rel",890.623803239007,4.34550835835962,0,0,0,0,0,0,0,0,0,0,771.962948592104,114.315346288543,0,0,0
"34",2016,34,"Angkutan Darat",399.206496471039,1.94779789268761,0,0,0,0,0,0,0,0,0,0,346.018849925355,51.2398486529967,0,0,0
"35",2016,35,"Angkutan Laut",238.115971269804,0.00116749995572258,0,0,0,0,0,0,0,0,0,0,207.401904213796,30.7128995560524,0,0,0
"36",2016,36,"Angkutan Sungai Danau dan Penyeberangan",0.00161041652116204,1.8943649659102e-06,7.03638030748725e-07,7.37173268122148e-15,0,0,0,7.35061898338159e-07,6.15629255383953e-07,0.0013567803097994,0,0,2.45926638123432e-05,0.00022509485339254,0,0,0
"37",2016,37,"Angkutan Udara",573.002075793932,0.935182974658022,0,0,0,0,0,0,0,0,0,228.017272645501,299.630352491834,44.4192676819387,0,0,0
"38",2016,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",2.03882429843532,0.0023983095502618,0.000890821905725676,9.33278286365261e-12,0,0,0,0.000930605243731872,0.000779400775023566,1.7177150301846,0,0,0.0311348771482277,0.284975253618421,0,0,0
"39",2016,39,"Penyediaan Akomodasi",33.4027238616654,0,0,0,0,0,0,0,0,0,0,0,29.0943209962414,4.30840286542399,0,0,0
"40",2016,40,"Penyediaan Makan Minum",34307.7048778033,0.78938373304522,0,0,0,0,0,0.0585482374636983,0.131855302451084,0,0,0,29881.7209113657,4425.00417916471,0,0,0
"41",2016,41,"Informasi dan Komunikasi",18.3208903536745,0.0215512275080484,0.00800493228964193,8.38644564275855e-11,0,0,0,0.00836242566171624,0.00700370117804374,15.4354000739652,0,0,0.27977823829428,2.56078975469366,0,0,0
"42",2016,42,"Jasa Perantara Keuangan",12.4418433572391,0.0146355876616871,0.0054362048847181,5.69529324159045e-11,0,0,0,0.0056789811063283,0.00475626191172822,10.4822869505397,0,0,0.189999336736579,1.73905003434132,0,0,0
"43",2016,43,"Asuransi dan Dana Pensiun",1.2906571877316,0.0015182257057787,0.000563925835343421,5.90802419500085e-12,0,0,0,0.000589110276783058,0.000493391810750805,1.08738219957637,0,0,0.0197096203980596,0.180400714122604,0,0,0
"44",2016,44,"Jasa Keuangan Lainnya",1.36312726041744,0.00160347369284851,0.000595590127508088,6.23975825026453e-12,0,0,0,0.000622188668926426,0.000521095635381846,1.14843843340023,0,0,0.0208163105683349,0.190530168317967,0,0,0
"45",2016,45,"Jasa Penunjang Keuangan",0.214419344583235,0.000252225737288643,9.36860764866676e-05,9.81511347641771e-13,0,0,0,9.78700158615163e-05,8.19681242157415e-05,0.180648882415032,0,0,0.00327439689478192,0.0299703153185868,0,0,0
"46",2016,46,"Real Estate",2.93699281350464,0.00345484302844742,0.00128325797237001,1.34441777163353e-11,0,0,0,0.00134056716664982,0.00112275220421932,2.47442445294219,0,0,0.0448508047034126,0.410516135473906,0,0,0
"47",2016,47,"Jasa Perusahaan",5.46056124333661,0.00642336673627746,0.00238587875220735,2.499589220947e-11,0,0,0,0.00249243003954187,0.00208746073331891,4.60053773545918,0,0,0.0833882074105821,0.763246164180506,0,0,0
"48",2016,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",19.9969042722766,0.023522755996521,0.00873723173993676,9.15364632752465e-11,0,0,0,0.00912742897387794,0.0076444069750618,16.8474463699559,0,0,0.305372639682592,2.79505343886115,0,0,0
"49",2016,49,"Jasa Pendidikan",32.1408151820375,0.0378078797927374,0.0140432612315358,1.47125600447273e-10,0,0,0,0.0146704211663023,0.0122867754119733,27.0787244218886,0,0,0.490822251219965,4.49246017117931,0,0,0
"50",2016,50,"Jasa Kesehatan dan Kegiatan Sosial",37.4173253858764,0.0440147436326635,0.0163487227070401,1.71278993188408e-10,0,0,0,0.0170788425629208,0.0143038772021804,31.5241986547649,0,0,0.571399815992944,5.22998072884245,0,0,0
"51",2016,51,"Jasa lainnya",7.66526140450402,0.00901679936117282,0.00334917666887046,3.50879770935997e-11,0,0,0,0.00349874801035156,0.00293027245359671,6.45800363224784,0,0,0.1170561741497,1.07140660157741,0,0,0
"52",2016,52,"Lainnya",0.136657626329869,0.000160753082349745,5.97097097638811e-05,6.25554617029844e-13,0,0,0,6.23762939043478e-05,5.22414118549215e-05,0.115134422773122,0,0,0.00208689802765948,0.0191012250305891,0,0,0
"53",2017,1,"Tanaman Pangan",11660.562958022,0,0,0.000692187325965646,0,0,0,3176.24213415185,8471.05135060293,11.2064621535817,0,0,0.20312555708413,1.85919336925111,0,0,0
"54",2017,2,"Tanaman Hortikultura",50634.251413652,0,0,0,0,0,0,0,50624.8461773444,7.94341425124368,0,0,0.143980359083995,1.31784169729311,0,0,0
"55",2017,3,"Perkebunan",447.520487491938,0,0,0,0,0,0,0,108.109620954472,8.42738656662679,0,0,215.471757376781,115.511722594058,0,0,0
"56",2017,4,"Peternakan",213.966651554268,0,0,0,0,0,0,0,54.0879362503743,36.6308828360968,0,0,0.663962308668805,122.583870159128,0,0,0
"57",2017,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",2017,6,"Kehutanan dan Penebangan Kayu",10.9252661511487,0,0,0,0,0,0,0,10.7616444440688,0.138190573561454,0,0,0.00250480810569413,0.0229263254127307,0,0,0
"59",2017,7,"Perikanan",36.6541271330787,0,0,0,0,0,0,0,23.8856092041494,10.783953105116,0,0,0.19546726272981,1.78909756108342,0,0,0
"60",2017,8,"Pertambangan Minyak, Gas dan Panas Bumi",18.9646891069059,0.0223085407789892,0.00828622677524206,8.68114656310809e-11,0,0,0,0.00865628251643638,0.00724981225667511,15.9778022788479,0,0,0.28960968630352,2.65077627934031,0,0,0
"61",2017,9,"Pertambangan Bijih Logam",0.753930169666094,0.000886863045299369,0.000329414119226193,3.4511392537603e-12,0,0,0,0.000344125469682392,0.00028821206368904,0.635188223496718,0,0,0.0115132643989533,0.105380067069075,0,0,0
"62",2017,10,"Pertambangan dan Penggalian Lainnya",229008.647038689,0,229003.16631373,0,0,0,0,0,0,4.62887558821664,0,0,0.0839018523101981,0.767947518383416,0,0,0
"63",2017,11,"Industri Batubara dan Pengilangan Migas",341.262220836067,0.401433534010397,0.149107435172536,1.56213863498095e-09,0,0,0,0.155766444627264,0.130457558164732,287.514351488368,0,0,5.21141391578424,47.6996904583778,0,0,0
"64",2017,12,"Industri Makanan dan Minuman",145.237723319424,0.170846021008277,0.0634586048342376,6.64830283069683e-10,0,0,0,0.0662926113952522,0.0555214072216022,122.363177880441,0,0,2.21792465229335,20.3005021415645,0,0,0
"65",2017,13,"Pengolahan Tembakau",4.30206416296962,0.00506060359188741,0.00187969752918477,1.96928350958491e-11,0,0,0,0.00196364319966315,0.00164459102502991,3.62450078666544,0,0,0.0656968034472843,0.60131803749144,0,0,0
"66",2017,14,"Industri Tekstil dan Pakaian Jadi",272.031092779533,0.319995581905863,0.118858332555971,1.24523095149647e-09,0,0,0,0.124166443176662,0.103991915737683,229.186937341476,0,0,4.15418565527836,38.0229575081572,0,0,0
"67",2017,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",34.3493575084977,0.0404058320327836,0.0150082379023786,1.57235272963836e-10,0,0,0,0.0156784928630055,0.0131310559132727,28.9394273534464,0,0,0.524548891645498,4.80115764453711,0,0,0
"68",2017,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",53.4205774020837,0.0628396871100391,0.0233410110969451,2.44534386711609e-10,0,0,0,0.0243834005217087,0.0204215927132744,45.0069821083459,0,0,0.815785409348248,7.46682419270305,0,0,0
"69",2017,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",58.3845348368425,0.0686788889093114,0.0255099091335546,2.67257059222215e-10,0,0,0,0.0266491596740325,0.0223192119790506,49.1891297818385,0,0,0.891589982049969,8.16065790299083,0,0,0
"70",2017,18,"Industri Kimia, Farmasi dan Obat Tradisional",217.548828738795,0.255907011708904,0.0950534395504548,9.95836660578154e-10,0,0,0,0.0992984441804283,0.083164461917817,183.285481352929,0,0,3.32218723394444,30.4077367935685,0,0,0
"71",2017,19,"Industri Karet, Barang dari Karet dan Plastik",74.3506544924431,0.0874601528313594,0.0324859733022309,3.40342478104149e-10,0,0,0,0.0339367688518645,0.0284227325421774,62.6406291232373,0,0,1.13540852700701,10.3923112143308,0,0,0
"72",2017,20,"Industri Barang Galian bukan Logam",28.9230411025157,0.0340227481902508,0.0126373217241934,1.3239613762522e-10,0,0,0,0.0132016936131369,0.0110566862834776,24.3677409853738,0,0,0.441683637140548,4.04269803005788,0,0,0
"73",2017,21,"Industri Logam Dasar",52.222405874993,0.0614302541253142,0.0228174949489532,2.39049718560297e-10,0,0,0,0.0238365045940623,0.019963556276519,43.9975193300171,0,0,0.797488137078586,7.29935059771349,0,0,0
"74",2017,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",1767.43114198571,2.07906438540753,0.772242306141398,8.09047208540853e-09,0,0,0,0.80672998150102,0.675652729287439,1489.06555593176,0,0,26.990433414174,247.041463229354,0,0,0
"75",2017,23,"Industri Mesin dan Perlengkapan YTDL",359.677828644986,0.423096179516539,0.157153752275653,1.64643666345648e-09,0,0,0,0.164172103312532,0.137497467877265,303.029551284703,0,0,5.49263858357815,50.2737192720771,0,0,0
"76",2017,24,"Industri Alat Angkutan",297.594422319417,0.350066234567318,0.130027698123217,1.36224790280163e-09,0,0,0,0.135834622976945,0.113764253034628,250.724112188553,0,0,4.54456315107712,41.5960541697224,0,0,0
"77",2017,25,"Industri Furnitur",15.9050032415733,0.0187093714747683,0.00694936062372072,7.28056565802225e-11,0,0,0,0.00725971307558955,0.00608015701144434,13.4000085952242,0,0,0.242885236529988,2.22311080756082,0,0,0
"78",2017,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",29.4916895883777,0.0346916607024177,0.0128857808602491,1.34999144076223e-10,0,0,0,0.0134612487199213,0.0112740689521781,24.8468288858301,0,0,0.450367465667585,4.12218047751029,0,0,0
"79",2017,27,"Ketenagalistrikan",0.0019968256624457,0,0,1.03054063684309e-10,0,0,0,0,0.00199682555939163,0,0,0,0,0,0,0,0
"80",2017,28,"Pengadaan Gas dan Produksi Es",107.534727002097,105.782118047882,0,1.13309983743827e-06,0,0,0,0,0,1.48020629017129,0,0,0.0268298525591666,0.245571678384752,0,0,0
"81",2017,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",6703.10729415657,7.99814833027738,2.97081156179699,3.11239980224288e-08,0,0,0,3.1034854428927,2.5992320331812,5647.18697441719,0,0,102.35951226186,936.889130078254,0,0,0
"82",2017,30,"Konstruksi",305.205952047547,0.359019828249095,0.133353397837761,1.39708992128597e-09,0,0,0,0.139308845572438,0.116673985006558,257.136846735678,0,0,4.66079878850216,42.6599504653044,0,0,0
"83",2017,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",21.9188100923104,0.0257835320165185,0.0095769685463608,1.00334048097309e-10,0,0,0,0.0100046677018325,0.00837911221023398,18.4666572633149,0,0,0.334722055246817,3.06368649317347,0,0,0
"84",2017,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",236.71305223173,0.278450268766207,0.10342684873396,1.08356150124034e-09,0,0,0,0.108045802596289,0.0904905520883288,199.431391891985,0,0,3.61484400918158,33.086402857295,0,0,0
"85",2017,33,"Angkutan Rel",935.154993400957,4.5627837762776,0,0,0,0,0,0,0,0,0,0,810.561096021709,120.03111360297,0,0,0
"86",2017,34,"Angkutan Darat",419.166821294592,2.04518778732199,0,0,0,0,0,0,0,0,0,0,363.319792421623,53.8018410856465,0,0,0
"87",2017,35,"Angkutan Laut",250.021769833294,0.0012258749535087,0,0,0,0,0,0,0,0,0,0,217.771999424485,32.248544533855,0,0,0
"88",2017,36,"Angkutan Sungai Danau dan Penyeberangan",0.00169093734722014,1.98908321420571e-06,7.38819932286161e-07,7.74031931528256e-15,0,0,0,7.71814993255067e-07,6.46410718153151e-07,0.00142461932528937,0,0,2.58222970029604e-05,0.000236349596062167,0,0,0
"89",2017,37,"Angkutan Udara",601.652179583629,0.981942123390924,0,0,0,0,0,0,0,0,0,239.418136277777,314.611870116426,46.6402310660357,0,0,0
"90",2017,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",2.14076551335709,0.00251822502777489,0.00093536300101196,9.79942200683524e-12,0,0,0,0.000977135505918466,0.000818370813774744,1.80360078169382,0,0,0.0326916210056391,0.299224016299342,0,0,0
"91",2017,39,"Penyediaan Akomodasi",35.0728600547487,0,0,0,0,0,0,0,0,0,0,0,30.5490370460535,4.52382300869519,0,0,0
"92",2017,40,"Penyediaan Makan Minum",36023.0901216935,0.828852919697481,0,0,0,0,0,0.0614756493368832,0.138448067573638,0,0,0,31375.8069569339,4646.25438812294,0,0,0
"93",2017,41,"Informasi dan Komunikasi",19.2369348713582,0.0226287888834509,0.00840517890412402,8.80576792489648e-11,0,0,0,0.00878054694480205,0.00735388623694593,16.2071700776635,0,0,0.293767150208994,2.68882924242835,0,0,0
"94",2017,42,"Jasa Perantara Keuangan",13.063935525101,0.0153673670447715,0.00570801512895401,5.98005790366998e-11,0,0,0,0.00596293016164472,0.00499407500731464,11.0064012980667,0,0,0.199499303573408,1.82600253605839,0,0,0
"95",2017,43,"Asuransi dan Dana Pensiun",1.35519004711818,0.00159413699106764,0.000592122127110592,6.2034254047509e-12,0,0,0,0.000618565790622211,0.000518061401288345,1.14175130955519,0,0,0.0206951014179626,0.189420749828735,0,0,0
"96",2017,44,"Jasa Keuangan Lainnya",1.43128362343831,0.00168364737749093,0.000625369633883492,6.55174616277775e-12,0,0,0,0.000653298102372748,0.000547150417150938,1.20586035507024,0,0,0.0218571260967516,0.200056676733865,0,0,0
"97",2017,45,"Jasa Penunjang Keuangan",0.225140311812397,0.000264837024153075,9.8370380311001e-05,1.03058691502386e-12,0,0,0,0.000102763516654592,8.60665304265286e-05,0.189681326535784,0,0,0.00343811673952101,0.0314688310845161,0,0,0
"98",2017,46,"Real Estate",3.08384245417988,0.0036275851798698,0.00134742087098851,1.4116386602152e-11,0,0,0,0.00140759552498231,0.00117888981443029,2.5981456755893,0,0,0.0470933449385833,0.431041942247602,0,0,0
"99",2017,47,"Jasa Perusahaan",5.73358930550344,0.00674453507309133,0.00250517268981772,2.62456868199435e-11,0,0,0,0.00261705154151897,0.00219183376998485,4.83056462223214,0,0,0.0875576177811112,0.801408472389532,0,0,0
"100",2017,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",20.9967494858904,0.024698893796347,0.00917409332693359,9.61132864390088e-11,0,0,0,0.00958380042257183,0.00802662732381489,17.6898186884537,0,0,0.320641271666722,2.93480611080421,0,0,0
"101",2017,49,"Jasa Pendidikan",33.7478559411394,0.0396982737823743,0.0147454242931126,1.54481880469637e-10,0,0,0,0.0154039422246174,0.0129011141825719,28.432660642983,0,0,0.515363363780964,4.71708317973828,0,0,0
"102",2017,50,"Jasa Kesehatan dan Kegiatan Sosial",39.2881916551702,0.0462154808142966,0.0171661588423921,1.79842942847828e-10,0,0,0,0.0179327846910668,0.0150190710622895,33.1004085875032,0,0,0.599969806792591,5.49147976528458,0,0,0
"103",2017,51,"Jasa lainnya",8.04852447472922,0.00946763932923146,0.00351663550231398,3.68423759482796e-11,0,0,0,0.00367368541086913,0.00307678607627655,6.78090381386023,0,0,0.122908982857185,1.12497693165628,0,0,0
"104",2017,52,"Lainnya",0.143490507646363,0.000168790736467232,6.26951952520752e-05,6.56832347881336e-13,0,0,0,6.54951085995652e-05,5.48534824476676e-05,0.120891143911778,0,0,0.00219124292904245,0.0200562862821185,0,0,0
"105",2018,1,"Tanaman Pangan",12243.5911059231,0,0,0.000726796692263928,0,0,0,3335.05424085945,8894.60391813307,11.7667852612607,0,0,0.213281834938336,1.95215303771367,0,0,0
"106",2018,2,"Tanaman Hortikultura",53165.9639843346,0,0,0,0,0,0,0,53156.0884862116,8.34058496380587,0,0,0.151179377038195,1.38373378215776,0,0,0
"107",2018,3,"Perkebunan",469.896511866535,0,0,0,0,0,0,0,113.515102002196,8.84875589495813,0,0,226.24534524562,121.287308723761,0,0,0
"108",2018,4,"Peternakan",224.664984131981,0,0,0,0,0,0,0,56.792333062893,38.4624269779016,0,0,0.697160424102245,128.713063667085,0,0,0
"109",2018,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110",2018,6,"Kehutanan dan Penebangan Kayu",11.4715294587061,0,0,0,0,0,0,0,11.2997266662722,0.145100102239527,0,0,0.00263004851097883,0.0240726416833672,0,0,0
"111",2018,7,"Perikanan",38.4868334897326,0,0,0,0,0,0,0,25.0798896643569,11.3231507603718,0,0,0.205240625866301,1.87855243913759,0,0,0
"112",2018,8,"Pertambangan Minyak, Gas dan Panas Bumi",19.9129235622512,0.0234239678179386,0.00870053811400416,9.1152038912635e-11,0,0,0,0.00908909664225819,0.00761230286950886,16.7766923927903,0,0,0.304090170618696,2.78331509330733,0,0,0
"113",2018,9,"Pertambangan Bijih Logam",0.791626678149399,0.000931206197564337,0.000345884825187503,3.62369621644831e-12,0,0,0,0.000361331743166511,0.000302622666873492,0.666947634671553,0,0,0.012088927618901,0.110649070422529,0,0,0
"114",2018,10,"Pertambangan dan Penggalian Lainnya",240459.079390623,0,240453.324629417,0,0,0,0,0,0,4.86031936762747,0,0,0.088096944925708,0.806344894302586,0,0,0
"115",2018,11,"Industri Batubara dan Pengilangan Migas",358.32533187787,0.421505210710917,0.156562806931163,1.64024556673e-09,0,0,0,0.163554766858627,0.136980436072969,301.890069062786,0,0,5.47198461157346,50.0846749812967,0,0,0
"116",2018,12,"Industri Makanan dan Minuman",152.499609485395,0.17938832205869,0.0666315350759494,6.98071797223166e-10,0,0,0,0.0696072419650148,0.0582974775826823,128.481336774463,0,0,2.32882088490801,21.3155272486428,0,0,0
"117",2018,13,"Pengolahan Tembakau",4.51716737111811,0.00531363377148178,0.00197368240564401,2.06774768506415e-11,0,0,0,0.0020618253596463,0.00172682057628141,3.80572582599872,0,0,0.0689816436196485,0.631383939366012,0,0,0
"118",2018,14,"Industri Tekstil dan Pakaian Jadi",285.632647418509,0.335995361001156,0.124801249183769,1.3074924990713e-09,0,0,0,0.130374765335495,0.109191511524567,240.646284208549,0,0,4.36189493804228,39.924105383565,0,0,0
"119",2018,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",36.0668253839225,0.0424261236344228,0.0157586497974976,1.65097036612027e-10,0,0,0,0.0164624175061558,0.0137876087089363,30.3863987211187,0,0,0.550776336227773,5.04121552676397,0,0,0
"120",2018,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",56.0916062721879,0.0659816714655411,0.0245080616517924,2.56761106047189e-10,0,0,0,0.0256025705477941,0.0214426723489381,47.2573312137632,0,0,0.85657467981566,7.8401654023382,0,0,0
"121",2018,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",61.3037615786847,0.072112833354777,0.0267854045902323,2.80619912183326e-10,0,0,0,0.0279816176577342,0.0234351725780031,51.6485862709305,0,0,0.936169481152467,8.56869079814038,0,0,0
"122",2018,18,"Industri Kimia, Farmasi dan Obat Tradisional",228.426270175735,0.268702362294349,0.0998061115279776,1.04562849360706e-09,0,0,0,0.10426336638945,0.0873226850137078,192.449755420575,0,0,3.48829659564166,31.9281236332469,0,0,0
