"","year","id.sector","sector","Tconsumption","Padat_Ditimbun_di_TPA","Padat_Ditimbun_Lubang","Padat_Kompos","Padat_3R","Padat_ins_sampah_domestik","Padat_ins_sampah_industri","Padat_dibakar_terbuka","Padat_tidak_terkelola","Cair_septic_tank","Cair_MCK_plus","Cair_IPAL_Aerob","Cair_IPAL_Anaerob","Cair_tidak_terkelola","Cair_Biogas","Cair_Pengolahan_KIMIA","Cair_3R"
"25",2016,25,"Industri Furnitur",8330.53249242248,7.78438139955827,3.62257180583351,0.743180284593707,0,0,0,16.1494804168456,6.26691095799251,6106.66054871919,0,0,79.6412732885535,2109.66414554991,0,0,0
"26",2016,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",15446.8046715164,14.4341095934668,6.71711672022787,1.3780344416498,0,0,0,29.9450088901762,11.6203555474934,11323.2128650986,0,0,147.674016444704,3911.82316478003,0,0,0
"27",2016,27,"Ketenagalistrikan",140.732317481883,0,0,1.0519477740449,137.622210965985,0,0,0,2.05815868830306,0,0,0,0,0,0,0,0
"28",2016,28,"Pengadaan Gas dan Produksi Es",68129.7764158934,44012.6143867698,0,11566.3740870543,11634.3899471753,0,0,0,0,674.560564041473,0,0,8.79742075098239,233.040010101544,0,0,0
"29",2016,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",3560982.91373203,3327.7781232301,1548.62854108843,317.705282727798,50023.7671646635,0,0,6903.80967706369,2679.06826755432,2573539.68565401,0,0,33563.3487082007,889079.122533781,0,0,0
"30",2016,30,"Konstruksi",159857.12554195,149.376865859117,69.5146338456282,14.2611128595516,0,0,0,309.89729897593,120.257663375137,117182.569430773,0,0,1528.26065248404,40482.9879111304,0,0,0
"31",2016,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",11480.3723643358,10.727717246674,4.99229470449125,1.02418259681834,0,0,0,22.2557260108618,8.63647929317046,8415.63694345652,0,0,109.754265259044,2907.34475576823,0,0,0
"32",2016,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",123982.733177806,115.854404612622,53.9144831412204,11.0607002627504,0,0,0,240.351588965441,93.2699980296112,90885.0023780573,0,0,1185.29550722683,31397.9841112107,0,0,0
"33",2016,33,"Angkutan Rel",381584.613339513,1898.43091234584,0,0,0,0,0,0,0,0,0,0,265780.327728417,113905.85474075,0,0,0
"34",2016,34,"Angkutan Darat",171038.60920851,850.938354166715,0,0,0,0,0,0,0,0,0,0,119131.36958334,51056.3012500029,0,0,0
"35",2016,35,"Angkutan Laut",102010.117363246,0.510048036576049,0,0,0,0,0,0,0,0,0,0,71406.7251206468,30602.8821945629,0,0,0
"36",2016,36,"Angkutan Sungai Danau dan Penyeberangan",0.885658952702898,0.000827595004766359,0.000385133021756281,7.90110683946568e-05,0,0,0,0.00171692889088296,0.000666265427904711,0.649228436598775,0,0,0.00846704658517625,0.224288536105242,0,0,0
"37",2016,37,"Angkutan Udara",295249.262963474,408.555253236357,0,0,0,0,0,0,0,0,0,147420.353876119,103160.20144218,44260.1524339387,0,0,0
"38",2016,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",1121.26457296557,1.04775428145994,0.487587249986687,0.100029827048795,0,0,0,2.1736714045208,0.843507332276586,821.938110034809,0,0,10.7194754195546,283.954437415911,0,0,0
"39",2016,39,"Penyediaan Akomodasi",14309.8987985658,0,0,0,0,0,0,0,0,0,0,0,10016.929158996,4292.96963956973,0,0,0
"40",2016,40,"Penyediaan Makan Minum",14697861.3476581,344.859647464054,0,0,59.4585599075955,0,0,136.75468778747,142.700543778229,0,0,0,10288024.3040114,4409153.27314774,0,0,0
"41",2016,41,"Informasi dan Komunikasi",10075.6918163704,9.41512778857512,4.38146266537599,0.898868771999845,0,0,0,19.5326274548059,7.57976317970102,7385.94198774793,0,0,96.325286078495,2551.61669268347,0,0,0
"42",2016,42,"Jasa Perantara Keuangan",6842.47200191081,6.39387840178554,2.97548160083093,0.610428000170467,0,0,0,13.2647424037043,5.14746960143747,5015.84428940071,0,0,65.4151680182677,1732.8205444839,0,0,0
"43",2016,43,"Asuransi dan Dana Pensiun",709.805244894043,0.663270295228791,0.30866219777965,0.0633228745444893,0,0,0,1.37602079010165,0.53397382115888,520.319642257101,0,0,6.78585595118621,179.754496706943,0,0,0
"44",2016,44,"Jasa Keuangan Lainnya",749.660628786236,0.70051275353801,0.325993501646463,0.0668784378377763,0,0,0,1.45328400733996,0.563956315348318,549.535457775484,0,0,7.16688003619705,189.847665958845,0,0,0
"45",2016,45,"Jasa Penunjang Keuangan",117.921301518815,0.110190361419241,0.0512786406604639,0.0105199501354959,0,0,0,0.228600962944358,0.0887100911425774,86.4416963133607,0,0,1.12734721452012,29.862957984632,0,0,0
"46",2016,46,"Real Estate",1615.21814084937,1.50932417144929,0.702385316020806,0.144096224183658,0,0,0,3.13124446226069,1.21509978811615,1184.02862089217,0,0,15.4417535125185,409.045616482651,0,0,0
"47",2016,47,"Jasa Perusahaan",3003.07087538686,2.80618905036149,1.30589970016823,0.267908812534512,0,0,0,5.82172080074995,2.25915663779102,2201.38802128358,0,0,28.7098560036984,760.512123097969,0,0,0
"48",2016,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",10997.4264808866,10.2764333755006,4.7822833825598,0.98109821302515,0,0,0,21.3194923314116,8.27316772192836,8061.61556771512,0,0,105.137222456277,2785.04121569074,0,0,0
"49",2016,49,"Jasa Pendidikan",17676.0486092838,16.5172039286752,7.68651408403711,1.57690890082822,0,0,0,34.2665971379975,13.297375986984,12957.3504233055,0,0,168.985958488755,4476.36762955107,0,0,0
"50",2016,50,"Jasa Kesehatan dan Kegiatan Sosial",20577.8994284036,19.2288089264585,8.94839775973734,1.83578770834306,0,0,0,39.8920938296688,15.4803865824464,15084.5395233427,0,0,196.728133954531,5211.24629839971,0,0,0
"51",2016,51,"Jasa lainnya",4215.55994893069,3.93918713900079,1.83315635953501,0.376076924904605,0,0,0,8.17223903792705,3.17129053419558,3090.19785401615,0,0,40.3014527897772,1067.5686921292,0,0,0
"52",2016,52,"Lainnya",75.1557430166217,0.0702285200304698,0.0326818334777675,0.0067047654558397,0,0,0,0.145696112603177,0.0565383245183134,55.0925899763007,0,0,0.718501377221147,19.0328021070143,0,0,0
"53",2017,1,"Tanaman Pangan",24207327.4976503,0,0,7418942.40048924,194353.36979218,0,0,7418942.40048924,9167804.49199451,5362.36695891382,0,0,69.9344148968519,1852.53351127807,0,0,0
"54",2017,2,"Tanaman Hortikultura",78274870.1814491,0,0,0,23480911.9592467,0,0,0,54788794.5642255,3800.97675234824,0,0,49.5712224188875,1313.12102720032,0,0,0
"55",2017,3,"Perkebunan",367868.9926151,0,0,0,57551.6246384076,0,0,0,117001.754279732,4032.5607364346,0,0,74185.107454009,115097.945480057,0,0,0
"56",2017,4,"Peternakan",228399.3660373,0,0,0,29961.1601087881,0,0,0,58536.7275436952,17528.1219981945,0,0,228.596618942855,122144.759747835,0,0,0
"57",2017,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",2017,6,"Kehutanan dan Penebangan Kayu",16379.0643565634,0,0,0,4642.43130779453,0,0,0,11646.8013463948,66.125112059782,0,0,0.862384289870815,22.8442005118904,0,0,0
"59",2017,7,"Perikanan",58710.6329159114,0,0,0,25850.2264114171,0,0,0,25850.2264114171,5160.19355839864,0,0,67.2977287877014,1782.68879486588,0,0,0
"60",2017,8,"Pertambangan Minyak, Gas dan Panas Bumi",10429.7530930933,9.74597674923075,4.53542790106298,0.930455151458531,0,0,0,20.2190068261128,7.8461171609038,7645.48506405907,0,0,99.7101706493235,2641.28087459614,0,0,0
"61",2017,9,"Pertambangan Bijih Logam",414.628759518548,0.387445629226461,0.180303294595618,0.0369897026126506,0,0,0,0.803794840029318,0.311917817845281,303.941805691223,0,0,3.96391975904869,105.002582783967,0,0,0
"62",2017,10,"Pertambangan dan Penggalian Lainnya",125346832.869517,0,125343823.926508,0,0,0,0,0,0,2214.94787302186,0,0,28.8866996074037,765.196636475287,0,0,0
"63",2017,11,"Industri Batubara dan Pengilangan Migas",187679.359420927,175.37506946719,81.6132650095981,16.7431793674271,0,0,0,363.833181416834,141.187833511615,137577.536737765,0,0,1794.24582616521,47528.8243348938,0,0,0
"64",2017,12,"Industri Makanan dan Minuman",79874.4227023573,74.6378422928251,34.7337738556309,7.12572650664183,0,0,0,154.843694135026,60.088103053682,58551.5975569561,0,0,763.612738200129,20227.7832607422,0,0,0
"65",2017,13,"Pengolahan Tembakau",2365.94793394632,2.21083599470835,1.0288437488696,0.211070043899776,0,0,0,4.58660113999885,1.77986041669904,1734.34782490744,0,0,22.6188549369806,599.164042757726,0,0,0
"66",2017,14,"Industri Tekstil dan Pakaian Jadi",149605.254024602,139.797108740001,65.0565585965903,13.3465268113234,0,0,0,290.023131453502,112.545363352471,109667.479653406,0,0,1430.25105922275,37886.7546252793,0,0,0
"67",2017,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",18890.650706291,17.6521765106088,8.21468960173981,1.6852655194409,0,0,0,36.6212116596645,14.2110994732388,13847.7091987867,0,0,180.597756129852,4783.95931081473,0,0,0
"68",2017,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",29378.9911002257,27.4528995675138,12.7755944701396,2.62094733881682,0,0,0,56.9537951951264,22.101290815232,21536.1414218567,0,0,280.868031099253,7440.07711547293,0,0,0
"69",2017,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",32108.9515055479,30.0038833155576,13.962730779176,2.86449152435386,0,0,0,62.246066985029,24.1549913193188,23537.3270051648,0,0,306.966905679595,8131.4254285751,0,0,0
"70",2017,18,"Industri Kimia, Farmasi dan Obat Tradisional",119642.381514661,111.798607124903,52.0270605092801,10.6734904670756,0,0,0,231.937430056638,90.0048289153863,87703.3265080396,0,0,1143.80102493685,30298.8125624067,0,0,0
"71",2017,19,"Industri Karet, Barang dari Karet dan Plastik",40889.6219861412,38.2088915820705,17.7810472371269,3.64782934731135,0,0,0,79.268180049482,30.7605330543045,29973.9592471355,0,0,390.91157284676,10355.0846848887,0,0,0
"72",2017,20,"Industri Barang Galian bukan Logam",15906.4130051487,14.8635859284626,6.91697959725967,1.41903684485766,0,0,0,30.8360006473255,11.9661106964044,11660.1267494198,0,0,152.06794839777,4028.21659141176,0,0,0
"73",2017,21,"Industri Logam Dasar",28720.0489409166,26.837157765537,12.4890503278343,2.56216204244692,0,0,0,55.6763770340093,21.6055803858431,21053.106742885,0,0,274.568434688265,7273.20343137769,0,0,0
"74",2017,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",972010.156077397,908.285008915477,422.683254592993,86.7145989861579,0,0,0,1884.32840215502,731.225897497229,712527.810057616,0,0,9292.5784215864,246156.530502198,0,0,0
"75",2017,23,"Industri Mesin dan Perlengkapan YTDL",197807.141699948,184.838872659039,86.0173794612222,17.6466952138958,0,0,0,383.466790880563,148.806783416953,145001.663425439,0,0,1891.06910571237,50093.6326626549,0,0,0
"76",2017,24,"Industri Alat Angkutan",163663.971970983,152.93413480442,71.1700591807427,14.6007277899425,0,0,0,317.27721039354,123.121485968212,119973.16160776,0,0,1564.65473618732,41447.0520177187,0,0,0
"77",2017,25,"Industri Furnitur",8747.05911704361,8.17360046953618,3.80370039612519,0.780339298823392,0,0,0,16.9569544376879,6.58025650589214,6411.99357615515,0,0,83.6233369529812,2215.14735282741,0,0,0
"78",2017,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",16219.1449050922,15.1558150731401,7.05297255623926,1.44693616373229,0,0,0,31.442259334685,12.2013733248681,11889.3735083536,0,0,155.05771726694,4107.41432301903,0,0,0
"79",2017,27,"Ketenagalistrikan",147.768933355977,0,0,1.10454516274714,144.503321514284,0,0,0,2.16106662271822,0,0,0,0,0,0,0,0
"80",2017,28,"Pengadaan Gas dan Produksi Es",71536.2652366882,46213.2451061084,0,12144.692791407,12216.1094445341,0,0,0,0,708.288592243547,0,0,9.23729178853152,244.692010606621,0,0,0
"81",2017,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",3739032.05941863,3494.16702939161,1626.05996814285,333.590546864188,52524.9555228966,0,0,7249.00016091687,2813.02168093203,2702216.66993671,0,0,35241.5161436108,933533.07866047,0,0,0
"82",2017,30,"Konstruksi",167849.981819048,156.845709152073,72.9903655379096,14.9741685025292,0,0,0,325.392163924727,126.270546543894,123041.697902312,0,0,1604.67368510824,42507.1373066869,0,0,0
"83",2017,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",12054.3909825526,11.2641031090077,5.24190943971582,1.07539172665926,0,0,0,23.3685123114049,9.06830325782898,8836.41879062934,0,0,115.241978521997,3052.71199355664,0,0,0
"84",2017,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",130181.869836697,121.647124843254,56.6102072982814,11.6137352758879,0,0,0,252.369168413713,97.9334979310918,95429.2524969601,0,0,1244.56028258817,32967.8833167713,0,0,0
"85",2017,33,"Angkutan Rel",400663.844006489,1993.35245796313,0,0,0,0,0,0,0,0,0,0,279069.344114838,119601.147477788,0,0,0
"86",2017,34,"Angkutan Darat",179590.539668935,893.485271875051,0,0,0,0,0,0,0,0,0,0,125087.938062507,53609.1163125031,0,0,0
"87",2017,35,"Angkutan Laut",107110.623231409,0.535550438404852,0,0,0,0,0,0,0,0,0,0,74977.0613766792,32133.0263042911,0,0,0
"88",2017,36,"Angkutan Sungai Danau dan Penyeberangan",0.929941900338043,0.000868974755004677,0.000404389672844095,8.29616218143897e-05,0,0,0,0.00180277533542711,0.000699578699299946,0.681689858428713,0,0,0.00889039891443506,0.235502962910504,0,0,0
"89",2017,37,"Angkutan Udara",310011.726111648,428.983015898175,0,0,0,0,0,0,0,0,0,154791.371569925,108318.211514289,46473.1600556357,0,0,0
"90",2017,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",1177.32780161385,1.10014199553294,0.511966612486021,0.105031318401235,0,0,0,2.28235497474684,0.885682698890416,863.035015536549,0,0,11.2554491905324,298.152159286706,0,0,0
"91",2017,39,"Penyediaan Akomodasi",15025.3937384941,0,0,0,0,0,0,0,0,0,0,0,10517.7756169458,4507.61812154822,0,0,0
"92",2017,40,"Penyediaan Makan Minum",15432754.415041,362.102629837257,0,0,62.4314879029753,0,0,143.592422176843,149.835570967141,0,0,0,10802425.519212,4629610.93680513,0,0,0
"93",2017,41,"Informasi dan Komunikasi",10579.4764071889,9.88588417800387,4.60053579864479,0.943812210599837,0,0,0,20.5092588275462,7.95875133868607,7755.23908713533,0,0,101.14155038242,2679.19752731764,0,0,0
"94",2017,42,"Jasa Perantara Keuangan",7184.59560200636,6.71357232187482,3.12425568087247,0.64094940017899,0,0,0,13.9279795238895,5.40484308150935,5266.63650387075,0,0,68.6859264191811,1819.4615717081,0,0,0
"95",2017,43,"Asuransi dan Dana Pensiun",745.295507138746,0.69643380999023,0.324095307668633,0.0664890182717138,0,0,0,1.44482182960673,0.560672512216824,546.335624369956,0,0,7.12514874874552,188.74222154229,0,0,0
"96",2017,44,"Jasa Keuangan Lainnya",787.143660225548,0.735538391214911,0.342293176728786,0.0702223597296651,0,0,0,1.52594820770696,0.592154131115734,577.012230664258,0,0,7.5252240380069,199.340049256787,0,0,0
"97",2017,45,"Jasa Penunjang Keuangan",123.817366594756,0.115699879490203,0.0538425726934871,0.0110459476422707,0,0,0,0.240031011091576,0.0931455956997063,90.7637811290287,0,0,1.18371457524613,31.3561058838636,0,0,0
"98",2017,46,"Real Estate",1695.97904789184,1.58479038002175,0.737504581821847,0.151301035392841,0,0,0,3.28780668537373,1.27585477752195,1243.23005193678,0,0,16.2138411881444,429.497897306784,0,0,0
"99",2017,47,"Jasa Perusahaan",3153.2244191562,2.94649850287957,1.37119468517664,0.281304253161238,0,0,0,6.11280684078745,2.37211446968058,2311.45742234776,0,0,30.1453488038833,798.537729252868,0,0,0
"100",2017,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",11547.2978049309,10.7902550442757,5.02139755168779,1.03015312367641,0,0,0,22.3854669479822,8.68682610802477,8464.69634610088,0,0,110.39408357909,2924.29327647528,0,0,0
"101",2017,49,"Jasa Pendidikan",18559.851039748,17.3430641251089,8.07083978823896,1.65575434586963,0,0,0,35.9799269948974,13.9622447863332,13605.2179444707,0,0,177.435256413192,4700.18601102863,0,0,0
"102",2017,50,"Jasa Kesehatan dan Kegiatan Sosial",21606.7943998238,20.1902493727814,9.39581764772421,1.92757709376021,0,0,0,41.8866985211522,16.2544059115687,15838.7664995099,0,0,206.564540652257,5471.80861331969,0,0,0
"103",2017,51,"Jasa lainnya",4426.33794637723,4.13614649595083,1.92481417751176,0.394880771149835,0,0,0,8.5808509898234,3.32985506090536,3244.70774671695,0,0,42.3165254292661,1120.94712673566,0,0,0
"104",2017,52,"Lainnya",78.9135301674528,0.0737399460319932,0.0343159251516558,0.00704000372863168,0,0,0,0.152980918233336,0.059365240744229,57.8472194751157,0,0,0.754426446082204,19.9844422123651,0,0,0
"105",2018,1,"Tanaman Pangan",25417693.8725328,0,0,7789889.5205137,204071.038281789,0,0,7789889.5205137,9626194.71659423,5630.48530685951,0,0,73.4311356416945,1945.16018684197,0,0,0
"106",2018,2,"Tanaman Hortikultura",82188613.6905216,0,0,0,24654957.557209,0,0,0,57528234.2924368,3991.02558996565,0,0,52.0497835398319,1378.77707856034,0,0,0
"107",2018,3,"Perkebunan",386262.442245855,0,0,0,60429.205870328,0,0,0,122851.841993718,4234.18877325632,0,0,77894.3628267095,120852.84275406,0,0,0
"108",2018,4,"Peternakan",239819.334339165,0,0,0,31459.2181142275,0,0,0,61463.5639208799,18404.5280981042,0,0,240.026449889997,128251.997735226,0,0,0
"109",2018,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110",2018,6,"Kehutanan dan Penebangan Kayu",17198.0175743915,0,0,0,4874.55287318425,0,0,0,12229.1414137146,69.431367662771,0,0,0.905503504364355,23.9864105374849,0,0,0
"111",2018,7,"Perikanan",61646.164561707,0,0,0,27142.737731988,0,0,0,27142.737731988,5418.20323631857,0,0,70.6626152270864,1871.82323460917,0,0,0
"112",2018,8,"Pertambangan Minyak, Gas dan Panas Bumi",10951.240747748,10.2332755866923,4.76219929611613,0.976977909031457,0,0,0,21.2299571674185,8.23842301894899,8027.75931726202,0,0,104.69567918179,2773.34491832595,0,0,0
"113",2018,9,"Pertambangan Bijih Logam",435.360197494476,0.406817910687784,0.189318459325399,0.0388391877432831,0,0,0,0.843984582030784,0.327513708737545,319.138895975784,0,0,4.16211574700113,110.252711923165,0,0,0
"114",2018,10,"Pertambangan dan Penggalian Lainnya",131614174.512993,0,131611015.122833,0,0,0,0,0,0,2325.69526667295,0,0,30.3310345877739,803.456468299051,0,0,0
"115",2018,11,"Industri Batubara dan Pengilangan Migas",197063.327391973,184.143822940549,85.693928260078,17.5803383357984,0,0,0,382.024840487676,148.247225187196,144456.413574654,0,0,1883.95811747347,49905.2655516385,0,0,0
"116",2018,12,"Industri Makanan dan Minuman",83868.1438374751,78.3697344074663,36.4704625484124,7.48201283197392,0,0,0,162.585878841777,63.0925082063661,61479.1774348039,0,0,801.793375110135,21239.1724237793,0,0,0
"117",2018,13,"Pengolahan Tembakau",2484.24533064364,2.32137779444377,1.08028593631309,0.221623546094765,0,0,0,4.81593119699879,1.86885343753399,1821.06521615281,0,0,23.7497976838297,629.122244895613,0,0,0
"118",2018,14,"Industri Tekstil dan Pakaian Jadi",157085.516725832,146.786964177001,68.3093865264198,14.0138531518896,0,0,0,304.524288026177,118.172631520094,115150.853636076,0,0,1501.76361218389,39781.0923565432,0,0,0
"119",2018,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",19835.1832416055,18.5347853361393,8.6254240818268,1.76952879541294,0,0,0,38.4522722426477,14.9216544469007,14540.094658726,0,0,189.627643936345,5023.15727635547,0,0,0
"120",2018,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",30847.940655237,28.8255445458895,13.4143741936466,2.75199470575766,0,0,0,59.8014849548827,23.2063553559936,22612.9484929495,0,0,294.911432654216,7812.08097124657,0,0,0
"121",2018,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",33714.3990808253,31.5040774813355,14.6608673181348,3.00771610057155,0,0,0,65.3583703342805,25.3627408852848,24714.193355423,0,0,322.315250963575,8537.99670000386,0,0,0
"122",2018,18,"Industri Kimia, Farmasi dan Obat Tradisional",125624.500590394,117.388537481149,54.6284135347442,11.2071649904294,0,0,0,243.53430155947,94.5050703611557,92088.4928334416,0,0,1200.99107618369,31813.753190527,0,0,0
"123",2018,19,"Industri Karet, Barang dari Karet dan Plastik",42934.1030854482,40.119336161174,18.6700995989833,3.83022081467692,0,0,0,83.2315890519561,32.2985597070198,31472.6572094922,0,0,410.457151489099,10872.8389191331,0,0,0
"124",2018,20,"Industri Barang Galian bukan Logam",16701.7336554061,15.6067652248857,7.26282857712265,1.48998868710054,0,0,0,32.3778006796918,12.5644162312246,12243.1330868908,0,0,159.671345817658,4229.62742098234,0,0,0
"125",2018,21,"Industri Logam Dasar",30156.0513879624,28.1790156538139,13.113502844226,2.69027014456926,0,0,0,58.4601958857098,22.6858594051352,22105.7620800292,0,0,288.296856422678,7636.86360294657,0,0,0
"126",2018,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",1020610.66388127,953.69925936125,443.817417322642,91.0503289354657,0,0,0,1978.54482226277,767.78719237209,748154.200560497,0,0,9757.20734266572,258464.357027308,0,0,0
"127",2018,23,"Industri Mesin dan Perlengkapan YTDL",207697.498784945,194.08081629199,90.3182484342833,18.5290299745906,0,0,0,402.640130424591,156.247122587801,152251.746596711,0,0,1985.62256099798,52598.3142957876,0,0,0
