"","year","id.sector","sector","emission"
"194",2019,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",8091.58811995541
"195",2019,"39","Penyediaan Akomodasi",15748.3513266456
"196",2019,"40","Penyediaan Makan Minum",79675.8980060801
"197",2019,"41","Informasi dan Komunikasi",99434.9869570186
"198",2019,"42","Jasa Perantara Keuangan",75464.3416395913
"199",2019,"43","Asuransi dan Dana Pensiun",7960.81224722716
"200",2019,"44","Jasa Keuangan Lainnya",11836.6901562538
"201",2019,"45","Jasa Penunjang Keuangan",1309.94299998541
"202",2019,"46","Real Estate",35492.9931936416
"203",2019,"47","Jasa Perusahaan",15704.3203356051
"204",2019,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",90980.5219059052
"205",2019,"49","Jasa Pendidikan",95959.3738656535
"206",2019,"50","Jasa Kesehatan dan Kegiatan Sosial",26312.8287122231
"207",2019,"51","Jasa lainnya",68264.4248598634
"208",2019,"52","Lainnya",39.1480725042291
"209",2020,"1","Tanaman Pangan",163795.42317157
"210",2020,"2","Tanaman Hortikultura",62732.8714546423
"211",2020,"3","Perkebunan",26587.2054589133
"212",2020,"4","Peternakan",44271.2681903432
"213",2020,"5","Jasa Pertanian dan Perburuan ",5251.59809975507
"214",2020,"6","Kehutanan dan Penebangan Kayu",3251.22738485244
"215",2020,"7","Perikanan",37967.8974572559
"216",2020,"8","Pertambangan Minyak Gas dan Panas Bumi",45472.4349830723
"217",2020,"9","Pertambangan Bijih Logam",2344.9267391997
"218",2020,"10","Pertambangan dan Penggalian Lainnya",20348.4416100386
"219",2020,"11","Industri Batubara dan Pengilangan Migas",65206.1867359944
"220",2020,"12","Industri Makanan dan Minuman",173004.958597487
"221",2020,"13","Pengolahan Tembakau",7876.77407075911
"222",2020,"14","Industri Tekstil dan Pakaian Jadi",237665.484193991
"223",2020,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",22878.1905111677
"224",2020,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",16533.6945328191
"225",2020,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",41439.560565296
"226",2020,"18","Industri Kimia Farmasi dan Obat Tradisional",96405.4132563194
"227",2020,"19","Industri Karet Barang dari Karet dan Plastik",50703.5921536761
"228",2020,"20","Industri Barang Galian bukan Logam",30245.0420382168
"229",2020,"21","Industri Logam Dasar",46849.6178394527
"230",2020,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",383415.46924271
"231",2020,"23","Industri Mesin dan Perlengkapan YTDL",158700.533253828
"232",2020,"24","Industri Alat Angkutan",336939.154630243
"233",2020,"25","Industri Furnitur",9152.77687823318
"234",2020,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",18814.9951153897
"235",2020,"27","Ketenagalistrikan",5871.71328328593
"236",2020,"28","Pengadaan Gas dan Produksi Es",26375.131058563
"237",2020,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",3073.76673767035
"238",2020,"30","Konstruksi",357156.879816252
"239",2020,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",85257.0784202931
"240",2020,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",517929.730517787
"241",2020,"33","Angkutan Rel",2570.81433147247
"242",2020,"34","Angkutan Darat",191037.287872929
"243",2020,"35","Angkutan Laut",555.857808992628
"244",2020,"36","Angkutan Sungai Danau dan Penyeberangan",3.27208464769705
"245",2020,"37","Angkutan Udara",22239.6640151112
"246",2020,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",8490.14900360226
"247",2020,"39","Penyediaan Akomodasi",16524.0552709985
"248",2020,"40","Penyediaan Makan Minum",83600.4299822373
"249",2020,"41","Informasi dan Komunikasi",104332.776572541
"250",2020,"42","Jasa Perantara Keuangan",79181.4283525849
"251",2020,"43","Asuransi dan Dana Pensiun",8352.9316083173
"252",2020,"44","Jasa Keuangan Lainnya",12419.7205352342
"253",2020,"45","Jasa Penunjang Keuangan",1374.46581452581
"254",2020,"46","Real Estate",37241.243168902
"255",2020,"47","Jasa Perusahaan",16477.8554806523
"256",2020,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",95461.8766990442
"257",2020,"49","Jasa Pendidikan",100685.967987242
"258",2020,"50","Jasa Kesehatan dan Kegiatan Sosial",27608.898668741
"259",2020,"51","Jasa lainnya",71626.8710311771
"260",2020,"52","Lainnya",41.0763577974309
"261",2021,"1","Tanaman Pangan",171225.708822961
"262",2021,"2","Tanaman Hortikultura",65578.6356745114
"263",2021,"3","Perkebunan",27793.28635792
"264",2021,"4","Peternakan",46279.5548837939
"265",2021,"5","Jasa Pertanian dan Perburuan ",5489.82743029387
"266",2021,"6","Kehutanan dan Penebangan Kayu",3398.71348500906
"267",2021,"7","Perikanan",39690.2430407136
"268",2021,"8","Pertambangan Minyak Gas dan Panas Bumi",47535.2104541221
"269",2021,"9","Pertambangan Bijih Logam",2451.30013576029
"270",2021,"10","Pertambangan dan Penggalian Lainnya",21271.5121745004
"271",2021,"11","Industri Batubara dan Pengilangan Migas",68164.1484684102
"272",2021,"12","Industri Makanan dan Minuman",180853.018308776
"273",2021,"13","Pengolahan Tembakau",8234.08980171153
"274",2021,"14","Industri Tekstil dan Pakaian Jadi",248446.752698592
"275",2021,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",23916.0185981397
"276",2021,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",17283.7159367933
"277",2021,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",43319.3919202036
"278",2021,"18","Industri Kimia Farmasi dan Obat Tradisional",100778.671952837
"279",2021,"19","Industri Karet Barang dari Karet dan Plastik",53003.6696891688
"280",2021,"20","Industri Barang Galian bukan Logam",31617.0541343478
"281",2021,"21","Industri Logam Dasar",48974.8667411941
"282",2021,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",400808.424457651
"283",2021,"23","Industri Mesin dan Perlengkapan YTDL",165899.698360345
"284",2021,"24","Industri Alat Angkutan",352223.795174921
"285",2021,"25","Industri Furnitur",9567.97618839633
"286",2021,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",19668.5036294246
"287",2021,"27","Ketenagalistrikan",6138.07302712433
"288",2021,"28","Pengadaan Gas dan Produksi Es",27571.5915826933
"289",2021,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",3213.20265379307
"290",2021,"30","Konstruksi",373358.661209219
"291",2021,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",89124.6128983613
"292",2021,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",541424.683982171
"293",2021,"33","Angkutan Rel",2687.43471359097
"294",2021,"34","Angkutan Darat",199703.351865914
"295",2021,"35","Angkutan Laut",581.073301723736
"296",2021,"36","Angkutan Sungai Danau dan Penyeberangan",3.42051690018101
"297",2021,"37","Angkutan Udara",23248.5264926064
"298",2021,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",8875.28938846856
"299",2021,"39","Penyediaan Akomodasi",17273.6394071455
"300",2021,"40","Penyediaan Makan Minum",87392.8135746438
"301",2021,"41","Informasi dan Komunikasi",109065.645890414
"302",2021,"42","Jasa Perantara Keuangan",82773.3518602924
