953186.80,675646.90,716807.40,3115727.20,0.00,11762.70,917261.90,1359025.50,54032.20,393725.60,24455209.50,10407885.40,308283.60,19494031.30,2461513.70,3828171.90,4183901.80,15589776.80,5328043.30,2072659.60,3742311.00,126656004.50,25774888.60,21325939.80,1139769.70,2113403.30,4951748.50,125906.30,270303.90,21871385.80,1570729.40,16963102.90,818901.70,12501095.70,124975.00,112.70,2150684.70,153410.00,409633.10,4702928.40,1378533.00,936169.40,97120.90,102572.10,16130.90,220983.90,410874.60,1504651.20,2418400.70,2815428.10,576759.70,10285.90
26120182.60,9046228.50,4073183.60,6549509.60,749438.90,293446.30,5758897.00,7962411.10,182136.20,2603369.30,8495381.40,24309050.80,1199515.80,39689044.40,3514841.60,1994599.60,6413799.80,14655908.50,7562599.90,4539776.20,7648870.80,34410221.60,26602755.40,58414006.40,1002467.30,2131242.00,987191.80,3650633.80,477633.00,52164204.10,9499325.50,82895646.60,390214.70,25547205.40,80606.20,348.40,3897163.40,1247290.60,2545630.60,12355175.30,15593075.00,11717072.20,1319079.70,1855517.30,155215.90,4432453.50,1871924.70,30807815.70,16282449.70,3594760.40,11339771.60,5394.60
33974084.80,14441518.70,6016042.90,10347346.20,1247073.70,921875.30,8597207.20,9361435.10,711687.50,4783349.70,11411606.30,38741521.60,1751663.70,50137312.70,4734409.80,4286032.60,8635745.70,19098969.00,10289327.20,6524506.00,9174406.10,39883786.40,32961659.90,66900476.10,2088412.60,4736616.00,1084350.00,5933437.50,638625.80,78160273.00,17325703.10,110549249.20,593892.90,40512366.70,114250.20,844.80,4523499.50,1980353.80,3738611.60,16872723.00,22768318.40,15174716.90,1851213.20,2866342.70,367063.10,7843413.20,3931956.30,5738587.90,21829193.50,6827852.40,14285104.70,9863.60
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2612792.90,528759.90,89357.60,51853.90,13997.00,29370.80,179437.70,84715.40,3902.60,403431.20,5056397.70,3182245.00,64346.40,1160946.00,509382.00,49089.10,815079.80,3152747.50,1559318.60,514659.60,1112522.20,72491881.60,1192129.00,3678522.40,413148.00,335231.10,176371.30,513322.80,60495.00,6408635.00,5814593.80,4838121.80,97.00,7076700.40,17946.90,59.50,93518.50,22704.50,41788.80,2777496.60,1581125.10,3421845.40,27524.10,32877.00,3918.30,1981484.60,504463.00,0.00,434739.40,147114.00,1796589.00,467.40
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
