30906225.86
31543700.97
32322607.31
32907618.61
33507150.46
34115534.39
34726931.34
35333490.46
35927058.72
36499766.26
37044611.97
37611157.30
38197656.58
38804773.69
39433223.33
40083799.86
40757401.36
41454993.79
42177614.43
42926364.41
43702437.58
