0.98
0.98
0.98
0.98
0.98
0.98
0.98
0.98
0.98
0.98
0.98
0.98
0.98
0.92
0.98
0.98
0.98
0.9
0.88
0.88
0.88
0.94
0.94
0.94
0.94
0.94
0.94
0.94
0.94
1
0.94
0.94
0.94
0.94
0.94
0.94
0.94
0.94
0.94
0.94
0.94
0.94
0.99
0.99
0.92
0.92
0.92
0.92
0.92
0.92
0.92
0.92
0.92
0.92
0.92
0.92
0.98
0.92
0.92
0
0
