13830428.91
14559586.20
17173106.77
18049592.89
18966042.88
19932454.00
20968863.57
22085275.98
23261688.64
24528089.05
25884481.75
27350835.32
28927134.41
30643366.73
32489510.03
34505569.10
36681521.82
39057406.09
41633186.87
44438883.17
47494460.06
