"","ID","peningkatan.PDRB","penurunan.emisi","penurunan.intensitasEmisi","ScenarioName","ScenarioID"
"82","combination2.58",0.0294334999379775,2.4091903086473,2.15901197648246,"combination2.58","combination2.58"
"83","combination2.59",0.034643525638849,2.39056096343394,2.05187897248433,"combination2.59","combination2.59"
"84","combination2.60",0.0342337889670255,2.39167093201245,2.05243401513666,"combination2.60","combination2.60"
"85","combination2.61",0.032870757952689,2.39708460259821,2.05642074496001,"combination2.61","combination2.61"
"86","combination2.62",0.0344427206853702,2.39647388459415,2.0574163864024,"combination2.62","combination2.62"
"87","combination2.63",0.0345105380625197,2.391332805116,2.05279543198524,"combination2.63","combination2.63"
"88","combination2.64",0.0338209774958692,2.39070338395983,2.05301745456229,"combination2.64","combination2.64"
"89","combination2.65",0.0343174632110353,2.39620818009608,2.0569631807621,"combination2.65","combination2.65"
"90","combination2.66",0.0341212345769906,2.39714467166454,2.05736881239297,"combination2.66","combination2.66"
"91","combination2.67",0.0474477084469792,2.42800870213279,2.09323625921848,"combination2.67","combination2.67"
"92","combination2.68",0.0470574944710295,2.4326768064453,2.10764516238555,"combination2.68","combination2.68"
"93","combination2.69",0.0423853068660545,2.44049635957389,2.19429891002464,"combination2.69","combination2.69"
"94","combination2.70",0.047595332566926,2.42186701436052,2.08720060600748,"combination2.70","combination2.70"
"95","combination2.71",0.0471855958951026,2.42297698293903,2.08775533213473,"combination2.71","combination2.71"
"96","combination2.72",0.0458225648807661,2.42839065352479,2.09174237903348,"combination2.72","combination2.72"
"97","combination2.73",0.0473945276134472,2.42777993552073,2.09273745753306,"combination2.73","combination2.73"
"98","combination2.74",0.0474623449905967,2.42263885604259,2.08811699964518,"combination2.74","combination2.74"
"99","combination2.75",0.0467727844239463,2.42200943488642,2.08833891270641,"combination2.75","combination2.75"
"100","combination2.76",0.0472692701391123,2.42751423102264,2.09228439807129,"combination2.76","combination2.76"
"101","combination2.77",0.0470730415050676,2.42845072259112,2.09269009269717,"combination2.77","combination2.77"
"102","combination2.78",0.0344233529383235,2.39655627493239,2.05719126822755,"combination2.78","combination2.78"
"103","combination2.79",0.0462096105876445,2.42865233414205,2.09231159424818,"combination2.79","combination2.79"
"104","combination2.80",0.0458193966116949,2.43332043845456,2.10672089260387,"combination2.80","combination2.80"
"105","combination2.81",0.0411472090067198,2.44113999158315,2.19337743663227,"combination2.81","combination2.81"
"106","combination2.82",0.0463572347075913,2.42251064636979,2.08627586086616,"combination2.82","combination2.82"
"107","combination2.83",0.0459474980357679,2.4236206149483,2.0868305432618,"combination2.83","combination2.83"
"108","combination2.84",0.0445844670214314,2.42903428553405,2.09081765485501,"combination2.84","combination2.84"
"109","combination2.85",0.0461564297541125,2.42842356752998,2.09181277970575,"combination2.85","combination2.85"
"110","combination2.86",0.046224247131262,2.42328248805185,2.08719227403734,"combination2.86","combination2.86"
"111","combination2.87",0.0455346865646116,2.42265306689568,2.08741421425049,"combination2.87","combination2.87"
"112","combination2.88",0.0460311722797776,2.42815786303191,2.09135971497382,"combination2.88","combination2.88"
"113","combination2.89",0.0458349436457329,2.42909435460038,2.09176540160404,"combination2.89","combination2.89"
"114","combination2.90",0.0331852550789888,2.39719990694165,2.0562660448337,"combination2.90","combination2.90"
"115","combination2.91",0.0461370620070658,2.42850595786823,2.09158775084398,"combination2.91","combination2.91"
"116","combination2.92",0.0453906505085179,2.42821023718473,2.09060050838673,"combination2.92","combination2.92"
"117","combination2.93",0.0450004365325682,2.43287834149724,2.10500981131853,"combination2.93","combination2.93"
"118","combination2.94",0.0403282489275932,2.44069789462583,2.19166621485977,"combination2.94","combination2.94"
"119","combination2.95",0.0455382746284647,2.42206854941247,2.08456472510648,"combination2.95","combination2.95"
"120","combination2.96",0.0451285379566412,2.423178517991,2.08511939659469,"combination2.96","combination2.96"
"121","combination2.97",0.0437655069423047,2.42859218857675,2.0891065264477,"combination2.97","combination2.97"
"122","combination2.98",0.0453374696749859,2.42798147057268,2.0901016896187,"combination2.98","combination2.98"
"123","combination2.99",0.0454052870521354,2.42284039109455,2.08548114115965,"combination2.99","combination2.99"
"124","combination2.100",0.0447157264854849,2.42221096993838,2.08570303586018,"combination2.100","combination2.100"
"125","combination2.101",0.0452122122006509,2.4277157660746,2.08964861869399,"combination2.101","combination2.101"
"126","combination2.102",0.0450159835666063,2.42865225764306,2.09005430940621,"combination2.102","combination2.102"
"127","combination2.103",0.0323662949998622,2.39675780998435,2.05455430848279,"combination2.103","combination2.103"
"128","combination2.104",0.0453181019279392,2.42806386091091,2.08987666162419,"combination2.104","combination2.104"
"129","combination2.105",0.0440800040686045,2.42870749292018,2.08895190086874,"combination2.105","combination2.105"
"130","combination2.106",0.0416407777288905,2.43408623368169,2.0994436235572,"combination2.106","combination2.106"
"131","combination2.107",0.0412505637529408,2.4387543379942,2.11385448142511,"combination2.107","combination2.107"
"132","combination2.108",0.0365783761479658,2.44657389112279,2.20052317638182,"combination2.108","combination2.108"
"133","combination2.109",0.0417884018488372,2.42794454590943,2.09340767645746,"combination2.109","combination2.109"
"134","combination2.110",0.0413786651770138,2.42905451448794,2.09396295583063,"combination2.110","combination2.110"
"135","combination2.111",0.0400156341626773,2.43446818507369,2.09794986347551,"combination2.111","combination2.111"
"136","combination2.112",0.0415875968953584,2.43385746706964,2.09894478157591,"combination2.112","combination2.112"
"137","combination2.113",0.0416554142725079,2.42871638759149,2.09432408327843,"combination2.113","combination2.113"
"138","combination2.114",0.0409658537058575,2.42808696643532,2.09454616663099,"combination2.114","combination2.114"
"139","combination2.115",0.0414623394210235,2.43359176257154,2.09849165669707,"combination2.115","combination2.115"
"140","combination2.116",0.0412661107869789,2.43452825414002,2.09889738150646,"combination2.116","combination2.116"
"141","combination2.117",0.0286164222202347,2.40263380648129,2.06339915159386,"combination2.117","combination2.117"
"142","combination2.118",0.0415682291483117,2.43393985740787,2.09871972291313,"combination2.118","combination2.118"
"143","combination2.119",0.0403301312889771,2.43458348941714,2.09779512045917,"combination2.119","combination2.119"
"144","combination2.120",0.0395111712098504,2.43414139245981,2.09608390801772,"combination2.120","combination2.120"
"145","combination2.121",0.047381707605646,1.5225142016286,1.32193235889607,"combination2.121","combination2.121"
"146","combination2.122",0.0469914936296963,1.52718230594111,1.3363391960128,"combination2.122","combination2.122"
"147","combination2.123",0.0423193060247213,1.53500185906971,1.42296786033224,"combination2.123","combination2.123"
"148","combination2.124",0.0475293317255928,1.51637251385634,1.31589793449954,"combination2.124","combination2.124"
"149","combination2.125",0.0471195950537693,1.51748248243485,1.31645174811576,"combination2.125","combination2.125"
"150","combination2.126",0.0457565640394329,1.52289615302061,1.32042921052491,"combination2.126","combination2.126"
"151","combination2.127",0.047328526772114,1.52228543501655,1.32143340387138,"combination2.127","combination2.127"
"152","combination2.128",0.0473963441492635,1.5171443555384,1.31681333754756,"combination2.128","combination2.128"
"153","combination2.129",0.046706783582613,1.51651493438223,1.31703127447739,"combination2.129","combination2.129"
"154","combination2.130",0.0472032692977791,1.52201973051848,1.32097953658528,"combination2.130","combination2.130"
"155","combination2.131",0.0470070406637344,1.52295622208694,1.32138439812576,"combination2.131","combination2.131"
"156","combination2.132",0.0343573520969903,1.49106177442821,1.28581200477989,"combination2.132","combination2.132"
"157","combination2.133",0.0473091590250673,1.52236782535479,1.32120827102656,"combination2.133","combination2.133"
"158","combination2.134",0.0460710611657326,1.52301145736405,1.32027640389347,"combination2.134","combination2.134"
"159","combination2.135",0.045252101086606,1.52256936040675,1.31855673718978,"combination2.135","combination2.135"
"160","combination2.136",0.0415022283069785,1.52844535690369,1.32738190884395,"combination2.136","combination2.136"
"161","combination2.137",0.0472099946270393,2.33196953409693,1.99331057778362,"combination2.137","combination2.137"
"162","combination2.138",0.0468197806510897,2.33663763840944,2.00771913500139,"combination2.138","combination2.138"
"163","combination2.139",0.0421475930461146,2.34445719153803,2.09436677084924,"combination2.139","combination2.139"
"164","combination2.140",0.0473576187469861,2.32582784632467,1.98727483255928,"combination2.140","combination2.140"
"165","combination2.141",0.0469478820751627,2.3269378149032,1.98782765113514,"combination2.141","combination2.141"
"166","combination2.142",0.0455848510608262,2.33235148548895,1.99181484871246,"combination2.142","combination2.142"
"167","combination2.143",0.0471568137935073,2.33174076748488,1.99281171230231,"combination2.143","combination2.143"
"168","combination2.144",0.0472246311706568,2.32659968800675,1.98819132256038,"combination2.144","combination2.144"
"169","combination2.145",0.0465350706040064,2.32597026685058,1.98841287643982,"combination2.145","combination2.145"
"170","combination2.146",0.0470315563191724,2.3314750629868,1.99235869879424,"combination2.146","combination2.146"
"171","combination2.147",0.0468353276851277,2.33241155455526,1.9927641390764,"combination2.147","combination2.147"
"172","combination2.148",0.0341856391183836,2.30051710689653,1.95725077466606,"combination2.148","combination2.148"
"173","combination2.149",0.0471374460464606,2.33182315782311,1.99258666856432,"combination2.149","combination2.149"
"174","combination2.150",0.0458993481871259,2.33246678983238,1.9916605731073,"combination2.150","combination2.150"
"175","combination2.151",0.0450803881079993,2.33202469287507,1.98994866266131,"combination2.151","combination2.151"
"176","combination2.152",0.0413305153283719,2.33790068937201,1.99878741968108,"combination2.152","combination2.152"
"177","combination2.153",0.0470714452051274,1.42632865731895,1.22128125779785,"combination2.153","combination2.153"
"178","combination2.154",0.0467765520529847,1.12481128004389,0.91717242514266,"combination2.154","combination2.154"
"179","combination2.155",0.046386338077035,1.1294793843564,0.931577812316745,"combination2.155","combination2.155"
"180","combination2.156",0.04171415047206,1.137298937485,1.01816934209636,"combination2.156","combination2.156"
"181","combination2.157",0.0469241761729314,1.11866959227163,0.91113597489599,"combination2.157","combination2.157"
"182","combination2.158",0.046514439501108,1.11977956085014,0.911671193916565,"combination2.158","combination2.158"
"183","combination2.159",0.0451514084867715,1.1251932314359,0.915660695828883,"combination2.159","combination2.159"
"184","combination2.160",0.0467233712194526,1.12458251343184,0.916673193957237,"combination2.160","combination2.160"
"185","combination2.161",0.0467911885966021,1.11944143395369,0.912053468763974,"combination2.161","combination2.161"
"186","combination2.162",0.0461016280299517,1.11881201279752,0.912272804037919,"combination2.162","combination2.162"
"187","combination2.163",0.0465981137451177,1.12431680893375,0.91622089489456,"combination2.163","combination2.163"
"188","combination2.164",0.0464018851110731,1.12525330050223,0.916624458697434,"combination2.164","combination2.164"
"189","combination2.165",0.0337521965443289,1.0933588528435,0.880983407823336,"combination2.165","combination2.165"
"190","combination2.166",0.0467040034724059,1.12466490377008,0.916447944611011,"combination2.166","combination2.166"
"191","combination2.167",0.0454659056130713,1.12530853577932,0.915509518902526,"combination2.167","combination2.167"
"192","combination2.168",0.0446469455339446,1.12486643882202,0.913786287104972,"combination2.168","combination2.168"
"193","combination2.169",0.0408970727543172,1.13074243531898,0.922591255854415,"combination2.169","combination2.169"
"194","combination2.170",0.0466380026310727,0.219170403265899,0.145141746919674,"combination2.170","combination2.170"
"195","combination2.171",0.0464662896524661,1.02862573573422,0.816518179068393,"combination2.171","combination2.171"
"196","combination2.172",0.0467932042095053,2.36025870632259,2.02197051095728,"combination2.172","combination2.172"
"197","combination2.173",0.0464029902335556,2.3649268106351,2.0363796963134,"combination2.173","combination2.173"
"198","combination2.174",0.0417308026285805,2.37274636376369,2.12303388622728,"combination2.174","combination2.174"
"199","combination2.175",0.046940828329452,2.35411701855033,2.01593476322448,"combination2.175","combination2.175"
"200","combination2.176",0.0465310916576286,2.35522698712884,2.01648821762831,"combination2.176","combination2.176"
"201","combination2.177",0.0451680606432921,2.3606406577146,2.02047534097701,"combination2.177","combination2.177"
"202","combination2.178",0.0467400233759732,2.36002993971054,2.02147165276771,"combination2.178","combination2.178"
"203","combination2.179",0.0468078407531227,2.35488886023239,2.01685122439995,"combination2.179","combination2.179"
"204","combination2.180",0.0461182801864723,2.35425943907622,2.01707278723358,"combination2.180","combination2.180"
"205","combination2.181",0.0466147659016383,2.35976423521245,2.02101854959495,"combination2.181","combination2.181"
"206","combination2.182",0.0464185372675937,2.36070072678092,2.02142407642156,"combination2.182","combination2.182"
"207","combination2.183",0.0337688487008495,2.32880627912219,1.98591537861798,"combination2.183","combination2.183"
"208","combination2.184",0.0467206556289265,2.36011233004878,2.02124660447659,"combination2.184","combination2.184"
"209","combination2.185",0.0454825577695919,2.36075596205804,2.0203209281615,"combination2.185","combination2.185"
"210","combination2.186",0.0446635976904652,2.36031386510072,2.018609181443,"combination2.186","combination2.186"
"211","combination2.187",0.0409137249108378,2.36618986159768,2.02744968418082,"combination2.187","combination2.187"
"212","combination2.188",0.0466546547875933,1.4546178295446,1.24993892514794,"combination2.188","combination2.188"
"213","combination2.189",0.0464829418089867,2.26407316201292,1.92131924047927,"combination2.189","combination2.189"
"214","combination2.190",0.046049499234932,1.05691490795988,0.845166690067301,"combination2.190","combination2.190"
"215","combination2.191",0.0465129810219521,2.41739192932683,2.08378150256196,"combination2.191","combination2.191"
"216","combination2.192",0.0461227670460024,2.42206003363934,2.09819250605327,"combination2.192","combination2.192"
"217","combination2.193",0.0414505794410274,2.42987958676793,2.18486785111331,"combination2.193","combination2.193"
"218","combination2.194",0.0466606051418988,2.41125024155457,2.07774580196784,"combination2.194","combination2.194"
"219","combination2.195",0.0462508684700754,2.4123602101331,2.0783007046156,"combination2.195","combination2.195"
"220","combination2.196",0.0448878374557389,2.41777388071886,2.08228743199813,"combination2.196","combination2.196"
"221","combination2.197",0.04645980018842,2.41716316271478,2.08328264332468,"combination2.197","combination2.197"
"222","combination2.198",0.0465276175655696,2.41202208323665,2.07866215640597,"combination2.198","combination2.198"
"223","combination2.199",0.0458380569989191,2.41139266208048,2.07888415838698,"combination2.199","combination2.199"
"224","combination2.200",0.0463345427140851,2.41689745821671,2.08282955073061,"combination2.200","combination2.200"
"225","combination2.201",0.0461383140800405,2.41783394978517,2.08323519680788,"combination2.201","combination2.201"
"226","combination2.202",0.0334886255132963,2.38593950212644,2.04773601767886,"combination2.202","combination2.202"
"227","combination2.203",0.0464404324413734,2.41724555305302,2.08305757273236,"combination2.203","combination2.203"
"228","combination2.204",0.0452023345820387,2.41788918506228,2.0821327095492,"combination2.204","combination2.204"
"229","combination2.205",0.044383374502912,2.41744708810498,2.08042147128447,"combination2.205","combination2.205"
"230","combination2.206",0.0406335017232846,2.42332308460192,2.08926561339618,"combination2.206","combination2.206"
"231","combination2.207",0.0463744316000401,1.51175105254886,1.31174836347025,"combination2.207","combination2.207"
"232","combination2.208",0.0462027186214335,2.32120638501718,1.98312765007391,"combination2.208","combination2.208"
"233","combination2.209",0.0457692760473788,1.11404813096413,0.906947376938821,"combination2.209","combination2.209"
"234","combination2.210",0.0457859282038994,2.34949555724282,2.01178853231464,"combination2.210","combination2.210"
"235","combination2.211",0.0477624739058389,2.42763228901304,2.09334209390559,"combination2.211","combination2.211"
"236","combination2.212",0.0473722599298892,2.43230039332555,2.10775089673317,"combination2.212","combination2.212"
"237","combination2.213",0.0427000723249142,2.44011994645414,2.1944039400372,"combination2.213","combination2.213"
"238","combination2.214",0.0479100980257856,2.42149060124078,2.08730646207398,"combination2.214","combination2.214"
"239","combination2.215",0.0475003613539622,2.42260056981929,2.08786120497433,"combination2.215","combination2.215"
"240","combination2.216",0.0461373303396257,2.42801424040505,2.09184822904285,"combination2.216","combination2.216"
"241","combination2.217",0.0477092930723068,2.42740352240099,2.0928432955772,"combination2.217","combination2.217"
"242","combination2.218",0.0477771104494564,2.42226244292284,2.08822284982869,"combination2.218","combination2.218"
"243","combination2.219",0.0470875498828059,2.42163302176667,2.08844475506767,"combination2.219","combination2.219"
"244","combination2.220",0.0475840355979719,2.4271378179029,2.09239023687071,"combination2.220","combination2.220"
"245","combination2.221",0.0473878069639273,2.42807430947137,2.09279593375986,"combination2.221","combination2.221"
"246","combination2.222",0.0347381183971831,2.39617986181265,2.05729724647137,"combination2.222","combination2.222"
"247","combination2.223",0.0476899253252602,2.42748591273923,2.09261827842702,"combination2.223","combination2.223"
"248","combination2.224",0.0464518274659255,2.42812954474849,2.09169360294349,"combination2.224","combination2.224"
"249","combination2.225",0.0456328673867988,2.42768744779117,2.08998251889411,"combination2.225","combination2.225"
"250","combination2.226",0.0418829946071714,2.43356344428813,2.098825542469,"combination2.226","combination2.226"
"251","combination2.227",0.0476239244839269,1.52199141223505,1.32131593697904,"combination2.227","combination2.227"
"252","combination2.228",0.0474522115053203,2.33144674470337,1.99269286719113,"combination2.228","combination2.228"
"253","combination2.229",0.0470187689312656,1.12428849065034,0.916557280663584,"combination2.229","combination2.229"
"254","combination2.230",0.0470354210877862,2.35973591692903,2.02135269874949,"combination2.230","combination2.230"
"255","combination2.231",0.046755197900233,2.41686913993327,2.08316346877047,"combination2.231","combination2.231"
"256","combination2.232",0.0389151549529531,2.40919921881077,2.07113371237443,"combination2.232","combination2.232"
"257","combination2.233",0.0385249409770034,2.41386732312328,2.08554533460242,"combination2.233","combination2.233"
"258","combination2.234",0.0338527533720284,2.42168687625187,2.17221873459933,"combination2.234","combination2.234"
"259","combination2.235",0.0390627790728999,2.40305753103851,2.06509759959569,"combination2.235","combination2.235"
"260","combination2.236",0.0386530424010765,2.40416749961702,2.06565249852421,"combination2.236","combination2.236"
"261","combination2.237",0.03729001138674,2.40958117020278,2.06963938036782,"combination2.237","combination2.237"
"262","combination2.238",0.0388619741194211,2.40897045219872,2.07063482783057,"combination2.238","combination2.238"
"263","combination2.239",0.0389297914965706,2.40382937272057,2.06601404276651,"combination2.239","combination2.239"
"264","combination2.240",0.0382402309299202,2.4031999515644,2.06623603483118,"combination2.240","combination2.240"
"265","combination2.241",0.0387367166450862,2.40870474770063,2.07018167600233,"combination2.241","combination2.241"
"266","combination2.242",0.0385404880110415,2.4096412392691,2.07058732785187,"combination2.242","combination2.242"
"267","combination2.243",0.0258907994442974,2.37774679161037,2.03508447020798,"combination2.243","combination2.243"
"268","combination2.244",0.0388426063723744,2.40905284253696,2.07040974334476,"combination2.244","combination2.244"
"269","combination2.245",0.0376045085130397,2.4096964745462,2.06948470441947,"combination2.245","combination2.245"
"270","combination2.246",0.0367855484339131,2.4092543775889,2.06777320594077,"combination2.246","combination2.246"
"271","combination2.247",0.0330356756542856,2.41513037408586,2.07661742937148,"combination2.247","combination2.247"
"272","combination2.248",0.0387766055310412,1.50355834203278,1.29905610403747,"combination2.248","combination2.248"
"273","combination2.249",0.0386048925524345,2.3130136745011,1.97047427355156,"combination2.249","combination2.249"
"274","combination2.250",0.0381714499783798,1.10585542044804,0.894250787752293,"combination2.250","combination2.250"
"275","combination2.251",0.0381881021349004,2.34130284672676,1.99913727155887,"combination2.251","combination2.251"
"276","combination2.252",0.0379078789473473,2.398436069731,2.06095455973511,"combination2.252","combination2.252"
"277","combination2.253",0.0391573718312341,2.40867642941721,2.07051567417913,"combination2.253","combination2.253"
"278","combination3.1",0.0477752603011757,2.42789057510644,2.09358990757347,"combination3.1","combination3.1"
"279","combination3.2",0.047385046325226,2.43255867941894,2.1079987070614,"combination3.2","combination3.2"
"280","combination3.3",0.042712858720251,2.44037823254754,2.19465172959799,"combination3.3","combination3.3"
"281","combination3.4",0.0479228844211225,2.42174888733417,2.08755427608682,"combination3.4","combination3.4"
"282","combination3.5",0.047513147749299,2.4228588559127,2.08810901923753,"combination3.5","combination3.5"
"283","combination3.6",0.0461501167349625,2.42827252649846,2.09209604649785,"combination3.6","combination3.6"
"284","combination3.7",0.0477220794676436,2.42766180849438,2.09309110945501,"combination3.7","combination3.7"
"285","combination3.8",0.0477898968447932,2.42252072901626,2.08847066406628,"combination3.8","combination3.8"
