"","ID","peningkatan.PDRB","penurunan.emisi","penurunan.intensitasEmisi","ScenarioName","ScenarioID"
"94","combination2.74",0.0278960355103358,15.431205196558,48.1744037719626,"combination2.74","combination2.74"
"95","combination2.75",0.0299495512065117,15.4986876514776,48.2106825428456,"combination2.75","combination2.75"
"96","combination2.76",0.0304279844657922,15.5288037570995,48.4425061699757,"combination2.76","combination2.76"
"97","combination2.77",0.0289868653680399,15.5224441194771,48.4154017909599,"combination2.77","combination2.77"
"98","combination2.78",0.0296962007857157,15.5379824350177,48.4906970679382,"combination2.78","combination2.78"
"99","combination2.79",0.0317753282993505,15.4985602957972,48.2312347873692,"combination2.79","combination2.79"
"100","combination2.80",0.0316377447596147,12.267248930592,38.0740156155287,"combination2.80","combination2.80"
"101","combination2.81",0.030982648959815,7.29997021949508,22.6241934443894,"combination2.81","combination2.81"
"102","combination2.82",0.031813662817246,15.5531452681275,48.3870623380602,"combination2.82","combination2.82"
"103","combination2.83",0.0290363189756447,15.2701026524432,47.5574636116918,"combination2.83","combination2.83"
"104","combination2.84",0.0316975180667634,15.5572301601122,48.397267737395,"combination2.84","combination2.84"
"105","combination2.85",0.031764906810642,15.4892521820363,48.1883788847586,"combination2.85","combination2.85"
"106","combination2.86",0.0292916083359799,15.449620762865,48.0999658908652,"combination2.86","combination2.86"
"107","combination2.87",0.0313451240321558,15.5171032177846,48.1362481738623,"combination2.87","combination2.87"
"108","combination2.88",0.0318235572914363,15.5472193234065,48.368070365037,"combination2.88","combination2.88"
"109","combination2.89",0.030382438193684,15.5408596857841,48.3409643284122,"combination2.89","combination2.89"
"110","combination2.90",0.0310917736113598,15.5563980013247,48.4162600037982,"combination2.90","combination2.90"
"111","combination2.91",0.0288207912068407,15.5372088296886,48.4820700599593,"combination2.91","combination2.91"
"112","combination2.92",0.0188529137393956,15.4846106976054,48.4367667527797,"combination2.92","combination2.92"
"113","combination2.93",0.0187153301996597,12.2532993324002,38.2786579920972,"combination2.93","combination2.93"
"114","combination2.94",0.0180602343998601,7.28602062130328,22.8274858965199,"combination2.94","combination2.94"
"115","combination2.95",0.0188912482572911,15.5391956699357,48.592607333783,"combination2.95","combination2.95"
"116","combination2.96",0.0161139044156897,15.2561530542514,47.7629171352,"combination2.96","combination2.96"
"117","combination2.97",0.0187751035068085,15.5432805619204,48.6028139234923,"combination2.97","combination2.97"
"118","combination2.98",0.0188424922506871,15.4753025838445,48.3939019260017,"combination2.98","combination2.98"
"119","combination2.99",0.0163691937760249,15.4356711646732,48.3054854919868,"combination2.99","combination2.99"
"120","combination2.100",0.0184227094722009,15.5031536195928,48.3417642570218,"combination2.100","combination2.100"
"121","combination2.101",0.0189011427314814,15.5332697252148,48.5736133335,"combination2.101","combination2.101"
"122","combination2.102",0.0174600236337291,15.5269100875923,48.5465055633322,"combination2.102","combination2.102"
"123","combination2.103",0.0181693590514049,15.5424484031329,48.6218095184206,"combination2.103","combination2.103"
"124","combination2.104",0.0158983766468858,15.5232592314968,48.6876430564212,"combination2.104","combination2.104"
"125","combination2.105",0.0172939494725299,15.5416747978038,48.6131816811011,"combination2.105","combination2.105"
"126","combination2.106",0.0309783088734974,15.5008522366285,48.2518894522684,"combination2.106","combination2.106"
"127","combination2.107",0.0308407253337616,12.2695408714233,38.09461480365,"combination2.107","combination2.107"
"128","combination2.108",0.0301856295339619,7.30226216032647,22.6447084666649,"combination2.108","combination2.108"
"129","combination2.109",0.0310166433913929,15.5554372089589,48.4077178151671,"combination2.109","combination2.109"
"130","combination2.110",0.0282392995497916,15.2723945932745,47.5781135423665,"combination2.110","combination2.110"
"131","combination2.111",0.0309004986409104,15.5595221009436,48.4179232957761,"combination2.111","combination2.111"
"132","combination2.112",0.0309678873847889,15.4915441228676,48.2090330038225,"combination2.112","combination2.112"
"133","combination2.113",0.0284945889101268,15.4519127036964,48.1206199430951,"combination2.113","combination2.113"
"134","combination2.114",0.0305481046063027,15.5193951586159,48.1569018649384,"combination2.114","combination2.114"
"135","combination2.115",0.0310265378655832,15.5495112642379,48.3887257159486,"combination2.115","combination2.115"
"136","combination2.116",0.0295854187678309,15.5431516266155,48.3616196663856,"combination2.116","combination2.116"
"137","combination2.117",0.0302947541855067,15.5586899421561,48.4369158026512,"combination2.117","combination2.117"
"138","combination2.118",0.0280237717809876,15.53950077052,48.5027276302581,"combination2.118","combination2.118"
"139","combination2.119",0.0294193446066317,15.557916336827,48.4282875535203,"combination2.119","combination2.119"
"140","combination2.120",0.0164969300466768,15.5439667386352,48.6338410575661,"combination2.120","combination2.120"
"141","combination2.121",0.0332841878488154,13.033177978381,40.4446124710932,"combination2.121","combination2.121"
"142","combination2.122",0.0331466043090795,9.80186661317578,30.2874964816033,"combination2.122","combination2.122"
"143","combination2.123",0.0324915085092799,4.83458790207891,14.8378101618683,"combination2.123","combination2.123"
"144","combination2.124",0.0333225223667109,13.0877629507114,40.6004400179375,"combination2.124","combination2.124"
"145","combination2.125",0.0305451785251095,12.804720335027,39.7708536458678,"combination2.125","combination2.125"
"146","combination2.126",0.0332063776162283,13.0918478426961,40.6106388057818,"combination2.126","combination2.126"
"147","combination2.127",0.0332737663601069,13.0238698646201,40.4017599802126,"combination2.127","combination2.127"
"148","combination2.128",0.0308004678854447,12.9842384454488,40.3132364214398,"combination2.128","combination2.128"
"149","combination2.129",0.0328539835816207,13.0517209003684,40.3496044817245,"combination2.129","combination2.129"
"150","combination2.130",0.0333324168409012,13.0818370059904,40.5814489355552,"combination2.130","combination2.130"
"151","combination2.131",0.0318912977431488,13.0754773683679,40.5542627571785,"combination2.131","combination2.131"
"152","combination2.132",0.0326006331608247,13.0910156839085,40.6296105546707,"combination2.132","combination2.132"
"153","combination2.133",0.0303296507563055,13.0718265122725,40.6952836513783,"combination2.133","combination2.133"
"154","combination2.134",0.0317252235819496,13.0902420785795,40.6209198245,"combination2.134","combination2.134"
"155","combination2.135",0.0188028090219947,13.0762924803877,40.8257845765351,"combination2.135","combination2.135"
"156","combination2.136",0.0309282041560965,13.0925340194109,40.6415328823861,"combination2.136","combination2.136"
"157","combination2.137",0.0332853518406602,14.7377160640982,45.7428634039216,"combination2.137","combination2.137"
"158","combination2.138",0.0331477683009244,11.506404698893,35.5857525732914,"combination2.138","combination2.138"
"159","combination2.139",0.0324926725011247,6.53912598779615,20.1360870254174,"combination2.139","combination2.139"
"160","combination2.140",0.0333236863585557,14.7923010364286,45.8986899531916,"combination2.140","combination2.140"
"161","combination2.141",0.0305463425169543,14.5092584207442,45.0691025933949,"combination2.141","combination2.141"
"162","combination2.142",0.0332075416080731,14.7963859284133,45.9088929585659,"combination2.142","combination2.142"
"163","combination2.143",0.0332749303519517,14.7284079503373,45.7000093518289,"combination2.143","combination2.143"
"164","combination2.144",0.0308016318772896,14.6887765311661,45.6115537199185,"combination2.144","combination2.144"
"165","combination2.145",0.0328551475734655,14.7562589860856,45.6478703775009,"combination2.145","combination2.145"
"166","combination2.146",0.033333580832746,14.7863750917076,45.8796984490225,"combination2.146","combination2.146"
"167","combination2.147",0.0318924617349937,14.7800154540852,45.8525646592994,"combination2.147","combination2.147"
"168","combination2.148",0.0326017971526695,14.7955537696257,45.9278761076579,"combination2.148","combination2.148"
"169","combination2.149",0.0303308147481504,14.7763645979897,45.9936376172526,"combination2.149","combination2.149"
"170","combination2.150",0.0317263875737945,14.7947801642967,45.9192277559071,"combination2.150","combination2.150"
"171","combination2.151",0.0188039730138396,14.7808305661049,46.1245294107734,"combination2.151","combination2.151"
"172","combination2.152",0.0309293681479414,14.7970721051281,45.9398681337487,"combination2.152","combination2.152"
"173","combination2.153",0.0332352471232593,12.3293978468805,38.1326308976134,"combination2.153","combination2.153"
"174","combination2.154",0.031195867109158,15.3411228870959,47.7310697401294,"combination2.154","combination2.154"
"175","combination2.155",0.0310582835694222,12.1098115218907,37.5738494900754,"combination2.155","combination2.155"
"176","combination2.156",0.0304031877696226,7.14253281079383,22.1240242437705,"combination2.156","combination2.156"
"177","combination2.157",0.0312342016270536,15.3957078594263,47.8868974055745,"combination2.157","combination2.157"
"178","combination2.158",0.0284568577854522,15.1126652437419,47.0572950192031,"combination2.158","combination2.158"
"179","combination2.159",0.031118056876571,15.399792751411,47.8971023231559,"combination2.159","combination2.159"
"180","combination2.160",0.0311854456204495,15.331814773335,47.6882137026552,"combination2.160","combination2.160"
"181","combination2.161",0.0287121471457874,15.2921833541638,47.5997910228951,"combination2.161","combination2.161"
"182","combination2.162",0.0307656628419633,15.3596658090833,47.6360803396237,"combination2.162","combination2.162"
"183","combination2.163",0.0312440961012438,15.3897819147053,47.8679054486103,"combination2.163","combination2.163"
"184","combination2.164",0.0298029770034915,15.3834222770829,47.8407931308203,"combination2.164","combination2.164"
"185","combination2.165",0.0305123124211673,15.3989605926234,47.9160925319791,"combination2.165","combination2.165"
"186","combination2.166",0.0282413300166482,15.3797714209874,47.9818936532702,"combination2.166","combination2.166"
"187","combination2.167",0.0296369028422923,15.3981869872944,47.9074600836478,"combination2.167","combination2.167"
"188","combination2.168",0.0167144882823374,15.3842373891026,48.1129577973451,"combination2.168","combination2.168"
"189","combination2.169",0.0288398834164392,15.4004789281258,47.9281127612239,"combination2.169","combination2.169"
"190","combination2.170",0.0311457623917571,12.9328046698782,40.1207541570591,"combination2.170","combination2.170"
"191","combination2.171",0.031146926383602,14.6373427555954,45.4190623396036,"combination2.171","combination2.171"
"192","combination3.1",0.0333980954102616,15.4998017759344,48.2226088042701,"combination3.1","combination3.1"
"193","combination3.2",0.0332605118705258,12.2684904107292,38.0655078282211,"combination3.2","combination3.2"
"194","combination3.3",0.0326054160707262,7.30121169963228,22.6158652003692,"combination3.3","combination3.3"
"195","combination3.4",0.0334364299281572,15.5543867482647,48.3784345986891,"combination3.4","combination3.4"
"196","combination3.5",0.0306590860865558,15.2713441325804,47.5488475849562,"combination3.5","combination3.5"
"197","combination3.6",0.0333202851776746,15.5584716402494,48.3886398594503,"combination3.6","combination3.6"
"198","combination3.7",0.0333876739215532,15.4904936621735,48.1797539346042,"combination3.7","combination3.7"
"199","combination3.8",0.030914375446891,15.4508622430022,48.0913417634834,"combination3.8","combination3.8"
"200","combination3.9",0.032967891143067,15.5183446979218,48.1276241820665,"combination3.9","combination3.9"
"201","combination3.10",0.0334463244023475,15.5484608035438,48.3594428851135,"combination3.10","combination3.10"
"202","combination3.11",0.0320052053045951,15.5421011659213,48.3323372505995,"combination3.11","combination3.11"
"203","combination3.12",0.032714540722271,15.5576394814619,48.4076317835478,"combination3.12","combination3.12"
"204","combination3.13",0.0304435583177518,15.5384503098258,48.4734396123076,"combination3.13","combination3.13"
"205","combination3.14",0.0318391311433959,15.5568658761328,48.3990035092938,"combination3.14","combination3.14"
"206","combination3.15",0.018916716583441,15.5429162779411,48.6045496823378,"combination3.15","combination3.15"
"207","combination3.16",0.0310421117175428,15.5591578169642,48.4196590577064,"combination3.16","combination3.16"
"208","combination3.17",0.0333479906928608,13.0914835587167,40.6123824640396,"combination3.17","combination3.17"
"209","combination3.18",0.0333491546847056,14.7960216444339,45.9106314746597,"combination3.18","combination3.18"
"210","combination3.19",0.0312596699532034,15.3994284674316,47.8988386976634,"combination3.19","combination3.19"
"211","combination4.1",0.0334618982543071,15.5581073562701,48.3903756136673,"combination4.1","combination4.1"
